序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FAQJ00-3450,2,A,0,,2,2.9,1,
4,AJYY00-0010,2,J,0,,2,1.09,,
5,AJYY00-0030,2,J,0,AJYY00-0010,2,1.35,,
6,AJZY00-0020,2,J,0,,2,1.09,,
7,AJZY00-0040,2,J,0,AJZY00-0020,2,1.35,,
8,AJYY00-0050,2,J,0,,2,1.28,,
9,AJYY00-0070,2,J,0,AJYY00-0050,2,1.35,,
10,AJCP00-0090,2,J,0,,2,2.06,,
11,AJCP00-0100,2,J,0,,2,0.57,,
12,AJCP00-0130,2,J,0,AJCP00-0100,2,1.35,,
13,AJCP00-0120,2,J,0,,2,0.57,,
14,AJCP00-0150,2,J,0,,2,1.04,,
15,AJCP00-0160,2,J,0,AJCP00-0150,2,2.52,,
16,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
17,RJND-N79486-2,2,J,0,AJWB00-0190,2,14.67,,
18,AJWB00-0180,2,J,0,RJND-N79486-2,2,1.04,,
19,AJWB00-0190,2,J,0,,2,1.06,,
20,AJQJ00-0200,2,J,0,,2,1.18,,
21,AEQJ00-0010,2,E,4,,2,8.3,,
22,AEQJ00-0080,2,E,4,,2,50.1,,
23,AGQJ00-0010,2,G,0,,2,3.8,,
24,FJQJ00-0370,2,J,0,,2,1.03,,
25,ABHS00-2180,2,B,2,,2,1.8,,
26,A-2,1,,-1,A-1,0,0.0,,
27,AFZG00-0120,2,F,4,,3,0.5,,
28,AFZG00-0130,2,F,4,,3,0.5,,
29,AFZG00-0140,2,F,4,,5,0.5,,
30,AFZG00-0150,2,F,4,,5,0.5,,
31,AFZG00-0170,2,F,4,,1,0.5,,
32,AKCP00-0040,2,K,4,,1,1.4,,
33,AKYY00-0050,2,K,4,,1,1.5,,
34,AKCP00-0060,2,K,4,,1,1.4,,
35,AKCP00-0070,2,K,4,,1,1.6,,
36,AMYG00-0010,2,M,0,,1,0.7,,
37,AWWB00-0010,2,W,1,,2,0.8,,
38,AWWB00-0030,2,W,1,,1,0.8,,
39,BWQS00-0090,2,W,1,,1,1.0,,6
40,AWWB00-1600,2,W,1,,1,0.5,,
41,FWQJ00-1960,2,W,1,,1,0.8,,
42,AYWB00-0040,2,Y,3,,1,4.2,,
43,AYQQ00-0060,2,Y,3,,2,6.2,,2
44,AYQQ00-0080,2,Y,3,,1,5.7,,2
45,AYWC00-1980,2,Y,3,,3,4.6,,4
46,ACZY00-0010,2,C,4,,1,0.85,,
47,ACYY00-0020,2,C,4,,1,0.85,,
48,ACCP00-0040,2,C,4,,1,0.6,,
49,ACCP00-0070,2,C,4,,1,0.5,,
50,ACZY00-0090,2,C,4,,1,0.85,,
51,AQHS00-0030,2,Q,2,,1,1.15,,
52,AQHS00-0040,2,Q,2,,1,1.15,,
53,AQHS00-0060,2,Q,2,,1,1.5,,
54,AQHS00-0070,2,Q,2,,1,1.6,,
55,AQHS00-0080,2,Q,2,,1,1.6,,
56,AQHS00-0100,2,Q,2,,1,1.6,,
57,AQHS00-0120,2,Q,2,,1,1.6,,
58,AQHS00-0130,2,Q,2,,2,1.6,,
59,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
60,AQQS00-0160,2,Q,2,,1,0.86,,6
61,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
62,AQHD00-0180,2,Q,2,,1,1.0,,
63,AQWC00-0190,2,Q,2,,1,1.0,,4
64,AJZY00-0220,2,J,0,,1,2.36,,
65,AJZY00-0240,2,J,0,,1,0.41,,
66,AJZY00-0260,2,J,0,,1,2.36,,
67,AJHS00-0300,2,J,0,,1,0.53,,
68,AJYYA1-0310,2,J,0,,2,1.28,,
69,AJWC00-0560,2,J,0,,1,0.51,,4
70,AJWC00-0570,2,J,0,,1,1.66,,4
71,AJWC00-0580,2,J,0,,5,1.53,,4
72,AEQS00-0030,2,E,4,,1,1.0,,6
73,AEQS00-0060,2,E,4,,1,0.6,,6
74,AEQS00-0070,2,E,4,,1,0.6,,6
75,AEZY00-0430,2,E,4,,1,1.5,,
76,DXHS00-0010,2,X,2,,1,2.3,,
77,DXHS00-0020,2,X,2,,2,1.8,,
78,DXHS00-0030,2,X,2,,1,1.0,,
79,AGHXB2-0080,2,G,0,,1,2.0,,4
80,AGHXB3-0090,2,G,0,,1,2.0,,4
81,AGHXB4-0100,2,G,0,,1,2.0,,4
82,AGHXB5-0110,2,G,0,,1,2.0,,4
83,AGWC00-0130,2,G,0,,1,2.0,,4
84,EGZY00-0140,2,G,0,,1,1.8,,
85,EGYY00-0150,2,G,0,,1,1.8,,
86,ENHSB1-0380,2,N,3,,1,2.2,,
87,ENHSB1-0310,2,N,3,,1,1.8,,
88,ENHSB1-0320,2,N,3,,1,1.8,,
89,ENHSB1-0340,2,N,3,,1,1.8,,
90,ENWCB1-0370,2,N,3,,1,2.2,,4
91,ENHDB1-0300,2,N,3,,1,1.8,,
92,ENHDB1-0290,2,N,3,,1,1.8,,
93,ENHDB1-0280,2,N,3,,1,1.8,,
94,ENHDB1-0270,2,N,3,,1,1.8,,
95,ENHDB1-0260,2,N,3,,1,1.8,,
96,ENHDB1-0240,2,N,3,,1,1.8,,
97,ENHDB1-0230,2,N,3,,1,1.8,,
98,ENHDB1-0210,2,N,3,,1,1.8,,
99,ENHSB1-0170,2,N,3,,1,1.8,,
100,ENHSB1-0420,2,N,3,,1,2.2,,
101,ENHSB1-0410,2,N,3,,1,2.2,,
102,ENHSB1-0400,2,N,3,,1,2.2,,
103,ARWB00-0010,2,R,1,,2,2.4,,
104,ARWB00-0020,2,R,1,,2,2.4,,
105,ARWB00-0030,2,R,1,,2,2.4,,
106,ARWB00-0040,2,R,1,,2,2.4,,
107,ARWB00-0050,2,R,1,,2,2.4,,
108,ARWB00-0060,2,R,1,,2,2.4,,
109,ARWB00-0080,2,R,1,,2,2.4,,
110,ARWB00-0090,2,R,1,,2,1.2,,
111,ARWB00-0100,2,R,1,,2,1.2,,
112,ARWB00-0110,2,R,1,,2,1.2,,
113,ARWB00-0120,2,R,1,,2,1.2,,
114,A-3,1,,-1,A-2,0,0.0,,
115,AJYYA2-0320,2,J,0,,2,0.9,,
116,AJYYA3-0330,2,J,0,AJYYA2-0320,2,4.36,,
117,AJZYA4-0340,2,J,0,,2,1.28,,
