序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,ABQJ00-0010,2,B,2,,2,3.8,1,
6,AJYY00-0010,2,J,0,,2,1.09,,
7,AJZY00-0020,2,J,0,,2,1.09,,
8,RJND-N90919-2,2,J,0,AJZY00-0020,2,0.88,,
9,AJZY00-0040,2,J,0,RJND-N90919-2,2,1.35,,
10,AJYY00-0050,2,J,0,,2,1.28,,
11,AJZY00-0060,2,J,0,,2,1.28,,
12,RJND-N85892-11,2,J,0,AJZY00-0060,2,3.88,,
13,AJZY00-0080,2,J,0,RJND-N85892-11,2,1.35,,
14,AJCP00-0100,2,J,0,,2,0.57,,
15,AJCP00-0110,2,J,0,,2,2.06,,
16,AJCP00-0120,2,J,0,,2,0.57,,
17,RJND-N93452-13,2,J,0,AJCP00-0110,2,4.82,,
18,AJCP00-0140,2,J,0,"AJCP00-0120,RJND-N93452-13",2,1.35,,
19,AJWB00-0180,2,J,0,,2,1.04,,
20,AEQJ00-0080,2,E,4,,2,50.1,,
21,A-2,1,,-1,A-1,0,0.0,,
22,AFZG00-0120,2,F,4,,3,0.5,,
23,AFZG00-0140,2,F,4,,5,0.5,,
24,AFZG00-0160,2,F,4,,1,0.5,,
25,AKQS00-0020,2,K,4,,1,1.1,,6
26,AKCP00-0040,2,K,4,,1,1.4,,
27,AKYY00-0050,2,K,4,,1,1.5,,
28,AKCP00-0060,2,K,4,,1,1.4,,
29,AMYG00-0010,2,M,0,,1,0.7,,
30,AWWC00-0040,2,W,1,,1,0.8,,4
31,BWQS00-0090,2,W,1,,1,1.0,,6
32,AYWB00-0040,2,Y,3,,1,4.2,,
33,AYHS00-0070,2,Y,3,,1,5.2,,
34,AYQQ00-0080,2,Y,3,,1,5.7,,2
35,AYZQ00-0090,2,Y,3,,1,5.7,,
36,AYWC00-1980,2,Y,3,,3,4.6,,4
37,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,6.3,,
38,ACCP00-0030,2,C,4,,1,0.6,,
39,ACCP00-0050,2,C,4,,1,0.5,,
40,ACCP00-0060,2,C,4,,1,0.5,,
41,ACCP00-0070,2,C,4,,1,0.5,,
42,AQHS00-0040,2,Q,2,,1,1.15,,
43,AQHS00-0050,2,Q,2,,1,1.15,,
44,AQHS00-0070,2,Q,2,,1,1.6,,
45,AQHS00-0080,2,Q,2,,1,1.6,,
46,AQHS00-0100,2,Q,2,,1,1.6,,
47,AQHS00-0120,2,Q,2,,1,1.6,,
48,AQHS00-0130,2,Q,2,,2,1.6,,
49,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
50,AQQS00-0160,2,Q,2,,1,0.86,,6
51,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
52,AQWC00-0190,2,Q,2,,1,1.0,,4
53,AJYY00-0230,2,J,0,,1,0.41,,
54,AJZY00-0240,2,J,0,,1,0.41,,
55,AJQX00-0290,2,J,0,,1,1.18,,4
56,AJHS00-0300,2,J,0,,1,0.53,,
57,AJYYA1-0310,2,J,0,,2,1.28,,
58,AEQX00-0050,2,E,4,,1,1.0,,4
59,AEZY00-0430,2,E,4,,1,1.5,,
60,DXHS00-0020,2,X,2,,2,1.8,,
61,AGHXB3-0090,2,G,0,,1,2.0,,4
62,AGHXB5-0110,2,G,0,,1,2.0,,4
63,ENWCB1-0390,2,N,3,,2,2.2,,4
64,ENHSB1-0380,2,N,3,,1,2.2,,
65,ENHSB1-0430,2,N,3,,1,2.2,,
66,ENHSB1-0320,2,N,3,,1,1.8,,
67,ENHSB1-0330,2,N,3,,1,1.8,,
68,ENQSB1-0360,2,N,3,,1,2.2,,6
69,ENHDB1-0290,2,N,3,,1,1.8,,
70,ENHDB1-0260,2,N,3,,1,1.8,,
71,ENHDB1-0240,2,N,3,,1,1.8,,
72,ENHDB1-0230,2,N,3,,1,1.8,,
73,ENWCB1-0350,2,N,3,,5,1.8,,4
74,ENHDB1-0190,2,N,3,,1,1.8,,
75,ENHSB1-0420,2,N,3,,1,2.2,,
76,ENHSB1-0400,2,N,3,,1,2.2,,
77,ARWB00-0030,2,R,1,,2,2.4,,
78,ARWB00-0060,2,R,1,,2,2.4,,
79,ARWB00-0100,2,R,1,,2,1.2,,
80,ARWB00-0120,2,R,1,,2,1.2,,
81,ARWB00-0140,2,R,1,,2,1.2,,
82,A-3,1,,-1,A-2,0,0.0,,
83,AJYYA2-0320,2,J,0,,2,0.9,,
84,AJZYA4-0340,2,J,0,,2,1.28,,
85,AJZYA5-0350,2,J,0,AJZYA4-0340,2,0.9,,
86,AJYY00-0380,2,J,0,,2,0.99,,
87,AJZY00-0390,2,J,0,,2,0.99,,
88,RJND-N79867-4,2,J,0,AJYYA2-0320,1,0.41,,
89,AJYYB1-0400,2,J,0,RJND-N79867-4,2,1.05,,
90,AJYY00-0440,2,J,0,AJZYA4-0340,2,0.85,,
91,AJCP00-0460,2,J,0,,2,1.19,,
92,AJYYC1-0490,2,J,0,,2,0.64,,
93,AJCPD2-0530,2,J,0,AJCP00-0460,2,3.12,,
94,AJCPD3-0540,2,J,0,,2,3.12,,
95,AJWC00-0650,2,J,0,,2,1.83,,4
96,A-4,1,,-1,A-2,0,0.0,,
97,DFQJB1-0350,2,F,4,,2,1.1,,
98,DFQJB1-0360,2,F,4,,2,1.1,,
99,DFQJB2-0400,2,F,4,,2,0.7,,
100,DFQJC1-0410,2,F,4,,2,1.8,,
101,DFQJC2-0420,2,F,4,,2,1.3,,
102,DFZY00-0430,2,F,4,,2,1.3,,
103,DFZY00-0440,2,F,4,,2,1.3,,
104,DFYY00-0450,2,F,4,,2,1.3,,
105,DFZG00-0470,2,F,4,,2,1.6,,
106,DFQS00-0480,2,F,4,,2,1.0,,6
107,BMZG00-0020,2,M,0,,2,0.7,,
108,BMZY00-0130,2,M,0,,2,14.8,,
109,DFZY00-3090,2,F,4,,2,0.7,,
110,DFZY00-3100,2,F,4,,2,0.7,,
111,RFND-N25245-0,2,F,4,DFZY00-3100,2,19.27,,
112,RFND-N59090-9,2,F,4,DFZY00-3090,2,1.01,,
113,BMZY00-0300,2,M,0,"RFND-N25245-0,RFND-N59090-9",2,1.0,,
114,BMYY00-0311,2,M,0,,2,1.0,,
115,BMZY00-0400,2,M,0,,2,2.4,,
