序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,FDQJ00-2000,2,D,1,,2,2.1,1,
6,ABQJ00-0010,2,B,2,,2,3.8,1,
7,AJYY00-0010,2,J,0,,2,1.09,,
8,AJYY00-0030,2,J,0,AJYY00-0010,2,1.35,,
9,AJZY00-0020,2,J,0,,2,1.09,,
10,RJND-N85977-8,2,J,0,AJZY00-0020,2,1.37,,
11,AJZY00-0040,2,J,0,RJND-N85977-8,2,1.35,,
12,AJYY00-0050,2,J,0,,2,1.28,,
13,RJND-N80170-11,2,J,0,AJYY00-0050,2,0.8,,
14,AJYY00-0070,2,J,0,RJND-N80170-11,2,1.35,,
15,AJZY00-0060,2,J,0,,2,1.28,,
16,RJND-N26402-3,2,J,0,AJZY00-0060,2,2.93,,
17,AJZY00-0080,2,J,0,RJND-N26402-3,2,1.35,,
18,AJCP00-0090,2,J,0,,2,2.06,,
19,AJCP00-0100,2,J,0,,2,0.57,,
20,AJCP00-0130,2,J,0,AJCP00-0100,2,1.35,,
21,AJCP00-0110,2,J,0,,2,2.06,,
22,AJCP00-0120,2,J,0,,2,0.57,,
23,RJND-N68139-2,2,J,0,AJCP00-0110,1,0.4,,
24,AJCP00-0140,2,J,0,"AJCP00-0120,RJND-N68139-2",2,1.35,,
25,AJCP00-0150,2,J,0,,2,1.04,,
26,AJCP00-0160,2,J,0,AJCP00-0150,2,2.52,,
27,AJWB00-0180,2,J,0,AJWB00-0190,2,1.04,,
28,AJWB00-0190,2,J,0,,2,1.06,,
29,AJQJ00-0200,2,J,0,,2,1.18,,
30,AEQJ00-0010,2,E,4,,2,8.3,,
31,AEQJ00-0080,2,E,4,,2,50.1,,
32,AGQJ00-0010,2,G,0,,2,3.8,,
33,FJQJ00-0370,2,J,0,,2,1.03,,
34,ABHS00-2180,2,B,2,,2,1.8,,
35,A-2,1,,-1,A-1,0,0.0,,
36,AFQJ00-0100,2,F,4,,3,0.7,,
37,AFZG00-0110,2,F,4,,3,0.9,,
38,AFZG00-0120,2,F,4,,3,0.5,,
39,AFZG00-0130,2,F,4,,3,0.5,,
40,AFZG00-0140,2,F,4,,5,0.5,,
41,AFZG00-0160,2,F,4,,1,0.5,,
42,AFZG00-0170,2,F,4,,1,0.5,,
43,AKQS00-0020,2,K,4,,1,1.1,,6
44,AKZY00-0030,2,K,4,,1,1.5,,
45,AKCP00-0040,2,K,4,,1,1.4,,
46,AKYY00-0050,2,K,4,,1,1.5,,
47,AKCP00-0060,2,K,4,,1,1.4,,
48,AKCP00-0070,2,K,4,,1,1.6,,
49,AMYG00-0010,2,M,0,,1,0.7,,
50,AWWB00-0020,2,W,1,,1,0.8,,
51,AWWB00-0030,2,W,1,,1,0.8,,
52,AWWC00-0040,2,W,1,,1,0.8,,4
53,AWWB00-0050,2,W,1,,1,0.8,,
54,BWQS00-0090,2,W,1,,1,1.0,,6
55,AWWB00-1600,2,W,1,,1,0.5,,
56,FWQJ00-1960,2,W,1,,1,0.8,,
57,AYWB00-0040,2,Y,3,,1,4.2,,
58,AYWB00-0050,2,Y,3,,1,4.2,,
59,AYQQ00-0060,2,Y,3,,2,6.2,,2
60,AYHS00-0070,2,Y,3,,1,5.2,,
61,AYQQ00-0080,2,Y,3,,1,5.7,,2
62,AYZQ00-0090,2,Y,3,,1,5.7,,
63,AYWC00-1980,2,Y,3,,3,4.6,,4
64,RYND-N35517-1,2,Y,3,AYZQ00-0090,1,1.61,,
65,FYQJ00-1130,2,Y,3,RYND-N35517-1,2,6.3,,
66,ACZY00-0010,2,C,4,,1,0.85,,
67,ACYY00-0020,2,C,4,,1,0.85,,
68,ACCP00-0030,2,C,4,,1,0.6,,
69,ACCP00-0040,2,C,4,,1,0.6,,
70,ACCP00-0050,2,C,4,,1,0.5,,
71,ACCP00-0060,2,C,4,,1,0.5,,
72,ACCP00-0070,2,C,4,,1,0.5,,
73,ACCP00-0080,2,C,4,,1,0.5,,
74,ACZY00-0090,2,C,4,,1,0.85,,
75,AQHS00-0020,2,Q,2,,1,1.15,,
76,AQHS00-0030,2,Q,2,,1,1.15,,
77,AQHS00-0050,2,Q,2,,1,1.15,,
78,AQHS00-0060,2,Q,2,,1,1.5,,
79,AQHS00-0070,2,Q,2,,1,1.6,,
80,AQHS00-0080,2,Q,2,,1,1.6,,
81,AQHS00-0090,2,Q,2,,1,1.6,,
82,AQHS00-0110,2,Q,2,,1,1.6,,
83,AQHS00-0120,2,Q,2,,1,1.6,,
84,AQHS00-0130,2,Q,2,,2,1.6,,
85,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
86,RQND-N85753-6,2,Q,2,AQHS00-0130,1,4.08,,
87,AQHS00-0150,2,Q,2,RQND-N85753-6,1,0.95,,
88,AQQS00-0160,2,Q,2,,1,0.86,,6
89,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
90,AQHD00-0180,2,Q,2,,1,1.0,,
91,AQWC00-0190,2,Q,2,,1,1.0,,4
92,AJZY00-0220,2,J,0,,1,2.36,,
93,AJYY00-0230,2,J,0,,1,0.41,,
94,AJYY00-0250,2,J,0,,1,2.36,,
95,AJZY00-0260,2,J,0,,1,2.36,,
96,AJYY00-0270,2,J,0,,1,0.41,,
97,AJZY00-0280,2,J,0,,1,0.41,,
98,AJQX00-0290,2,J,0,,1,1.18,,4
99,AJYYA1-0310,2,J,0,,2,1.28,,
100,AJWC00-0560,2,J,0,,1,0.51,,4
101,AJWC00-0570,2,J,0,,1,1.66,,4
102,AJWC00-0580,2,J,0,,5,1.53,,4
103,AEQS00-0020,2,E,4,,1,1.6,,6
104,AEQS00-0030,2,E,4,,1,1.0,,6
105,AEHS00-0040,2,E,4,,1,6.1,,
106,AEQX00-0050,2,E,4,,1,1.0,,4
107,AEQS00-0060,2,E,4,,1,0.6,,6
108,AEQS00-0070,2,E,4,,1,0.6,,6
109,AEZY00-0430,2,E,4,,1,1.5,,
110,DXHS00-0010,2,X,2,,1,2.3,,
111,DXHS00-0020,2,X,2,,2,1.8,,
112,AGHXB1-0070,2,G,0,,1,2.0,,4
113,AGHXB2-0080,2,G,0,,1,2.0,,4
114,AGHXB3-0090,2,G,0,,1,2.0,,4
115,AGHXB4-0100,2,G,0,,1,2.0,,4
