序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FDQJ00-2000,2,D,1,,2,2.1,1,
5,ABQJ00-0010,2,B,2,,2,3.8,1,
6,AJYY00-0030,2,J,0,,2,1.35,,
7,AJZY00-0060,2,J,0,,2,1.28,,
8,AJCP00-0100,2,J,0,,2,0.57,,
9,AJCP00-0150,2,J,0,,2,1.04,,
10,AJCP00-0160,2,J,0,AJCP00-0150,2,2.52,,
11,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
12,AJQJ00-0200,2,J,0,,2,1.18,,
13,ABHS00-2180,2,B,2,,2,1.8,,
14,A-2,1,,-1,A-1,0,0.0,,
15,AFZG00-0110,2,F,4,,3,0.9,,
16,AFZG00-0120,2,F,4,,3,0.5,,
17,AFZG00-0150,2,F,4,,5,0.5,,
18,AFZG00-0160,2,F,4,,1,0.5,,
19,AFZG00-0170,2,F,4,,1,0.5,,
20,AKYY00-0050,2,K,4,,1,1.5,,
21,AMYG00-0010,2,M,0,,1,0.7,,
22,AWWB00-0010,2,W,1,,2,0.8,,
23,AWWB00-0030,2,W,1,,1,0.8,,
24,BWQS00-0090,2,W,1,,1,1.0,,6
25,AWWB00-1600,2,W,1,,1,0.5,,
26,FWQJ00-1960,2,W,1,,1,0.8,,
27,AYWB00-0040,2,Y,3,,1,4.2,,
28,AYQQ00-0060,2,Y,3,,2,6.2,,2
29,AYWC00-1980,2,Y,3,,3,4.6,,4
30,FYQJ00-1130,2,Y,3,,2,6.3,,
31,ACZY00-0010,2,C,4,,1,0.85,,
32,ACCP00-0060,2,C,4,,1,0.5,,
33,ACCP00-0070,2,C,4,,1,0.5,,
34,ACCP00-0080,2,C,4,,1,0.5,,
35,ACZY00-0090,2,C,4,,1,0.85,,
36,AQHS00-0060,2,Q,2,,1,1.5,,
37,AQHS00-0080,2,Q,2,,1,1.6,,
38,AQHS00-0100,2,Q,2,,1,1.6,,
39,AQHS00-0110,2,Q,2,,1,1.6,,
40,AQHS00-0120,2,Q,2,,1,1.6,,
41,RQND-N42912-5,2,Q,2,AQHS00-0120,2,1.98,,
42,AQHS00-0140,2,Q,2,RQND-N42912-5,2,0.95,,
43,AQHS00-0150,2,Q,2,,1,0.95,,
44,AQQS00-0160,2,Q,2,,1,0.86,,6
45,AQHD00-0180,2,Q,2,,1,1.0,,
46,AQWC00-0190,2,Q,2,,1,1.0,,4
47,AJZY00-0220,2,J,0,,1,2.36,,
48,AJZY00-0240,2,J,0,,1,0.41,,
49,AJYY00-0250,2,J,0,,1,2.36,,
50,AJYY00-0270,2,J,0,,1,0.41,,
51,AJZY00-0280,2,J,0,,1,0.41,,
52,AJQX00-0290,2,J,0,,1,1.18,,4
53,AJHS00-0300,2,J,0,,1,0.53,,
54,AJWC00-0580,2,J,0,,5,1.53,,4
55,AEQS00-0020,2,E,4,,1,1.6,,6
56,AEQX00-0050,2,E,4,,1,1.0,,4
57,AEQS00-0070,2,E,4,,1,0.6,,6
58,AEZY00-0430,2,E,4,,1,1.5,,
59,DXHS00-0010,2,X,2,,1,2.3,,
60,AGHXB1-0070,2,G,0,,1,2.0,,4
61,AGHXB2-0080,2,G,0,,1,2.0,,4
62,AGHXB5-0110,2,G,0,,1,2.0,,4
63,AGHS00-0120,2,G,0,,2,2.3,,
64,EGZY00-0140,2,G,0,,1,1.8,,
65,EGYY00-0150,2,G,0,,1,1.8,,
66,ENWCB1-0390,2,N,3,,2,2.2,,4
67,ENHSB1-0310,2,N,3,,1,1.8,,
68,ENHSB1-0340,2,N,3,,1,1.8,,
69,ENWCB1-0370,2,N,3,,1,2.2,,4
70,ENQSB1-0360,2,N,3,,1,2.2,,6
71,ENHDB1-0300,2,N,3,,1,1.8,,
72,ENHDB1-0280,2,N,3,,1,1.8,,
73,ENHDB1-0220,2,N,3,,1,1.8,,
74,ENHDB1-0210,2,N,3,,1,1.8,,
75,ENHDB1-0200,2,N,3,,1,1.8,,
76,ENHDB1-0180,2,N,3,,1,1.8,,
77,ENHSB1-0170,2,N,3,,1,1.8,,
78,ENHSB1-0440,2,N,3,,1,2.2,,
79,ENHSB1-0420,2,N,3,,1,2.2,,
80,ARWB00-0060,2,R,1,,2,2.4,,
81,ARWB00-0070,2,R,1,,2,2.4,,
82,ARWB00-0080,2,R,1,,2,2.4,,
83,ARWB00-0090,2,R,1,,2,1.2,,
84,ARWB00-0100,2,R,1,,2,1.2,,
85,ARWB00-0110,2,R,1,,2,1.2,,
86,ARWB00-0120,2,R,1,,2,1.2,,
87,ARWB00-0140,2,R,1,,2,1.2,,
88,A-3,1,,-1,A-2,0,0.0,,
89,AJZYA6-0360,2,J,0,,2,4.36,,
90,AJZY00-0390,2,J,0,,2,0.99,,
91,AJYYB2-0410,2,J,0,,2,1.75,,
92,AJZYB3-0420,2,J,0,AJZYA6-0360,2,1.05,,
93,RJND-N15014-1,2,J,0,AJYYB2-0410,1,1.18,,
94,AJYY00-0440,2,J,0,RJND-N15014-1,2,0.85,,
95,RJND-N29380-2,2,J,0,AJZYB3-0420,2,5.03,,
96,AJZY00-0450,2,J,0,RJND-N29380-2,2,0.85,,
97,AJCP00-0460,2,J,0,,2,1.19,,
98,AJCP00-0470,2,J,0,,2,1.19,,
99,AJCPD1-0520,2,J,0,,2,2.41,,
100,RJND-N5154-7,2,J,0,AJCP00-0460,1,1.83,,
101,AJCPD2-0530,2,J,0,RJND-N5154-7,2,3.12,,
102,AJCPD3-0540,2,J,0,AJCPD1-0520,2,3.12,,
103,AJWC00-0650,2,J,0,,2,1.83,,4
104,AJWC00-0660,2,J,0,,2,1.96,,4
105,AJWC00-0670,2,J,0,,2,0.43,,4
106,AJCP00-0770,2,J,0,,2,1.02,,
107,A-4,1,,-1,A-2,0,0.0,,
108,DFQJB2-0380,2,F,4,,2,0.7,,
109,DFQJB2-0390,2,F,4,,2,0.7,,
110,DFQJC1-0410,2,F,4,,2,1.8,,
111,DFZY00-0430,2,F,4,,2,1.3,,
112,BMYY00-0121,2,M,0,,2,14.8,,
113,DFZY00-3090,2,F,4,,2,0.7,,
114,DFZY00-3100,2,F,4,,2,0.7,,
115,DFYY00-3110,2,F,4,,2,0.6,,
116,DFYY00-3120,2,F,4,,2,0.6,,
117,BMZY00-0400,2,M,0,,2,2.4,,
