序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FDQJ00-2000,2,D,1,,2,2.1,1,
4,AJYY00-0030,2,J,0,,2,1.35,,
5,AJZY00-0040,2,J,0,,2,1.35,,
6,AJYY00-0070,2,J,0,,2,1.35,,
7,AJZY00-0060,2,J,0,,2,1.28,,
8,RJND-N72320-5,2,J,0,AJZY00-0060,2,1.37,,
9,AJZY00-0080,2,J,0,RJND-N72320-5,2,1.35,,
10,AJCP00-0090,2,J,0,,2,2.06,,
11,AJCP00-0100,2,J,0,,2,0.57,,
12,RJND-N96113-0,2,J,0,AJCP00-0100,1,1.33,,
13,AJCP00-0130,2,J,0,RJND-N96113-0,2,1.35,,
14,AJCP00-0110,2,J,0,,2,2.06,,
15,AJCP00-0120,2,J,0,,2,0.57,,
16,RJND-N82104-11,2,J,0,AJCP00-0110,1,12.59,,
17,AJCP00-0140,2,J,0,"AJCP00-0120,RJND-N82104-11",2,1.35,,
18,AJCP00-0150,2,J,0,,2,1.04,,
19,RJND-N31228-8,2,J,0,AJCP00-0150,1,1.71,,
20,AJCP00-0170,2,J,0,RJND-N31228-8,2,0.63,,
21,AJWB00-0190,2,J,0,,2,1.06,,
22,AEQJ00-0080,2,E,4,,2,50.1,,
23,ABHS00-2180,2,B,2,,2,1.8,,
24,A-2,1,,-1,A-1,0,0.0,,
25,AFQJ00-0100,2,F,4,,3,0.7,,
26,AFZG00-0110,2,F,4,,3,0.9,,
27,AFZG00-0120,2,F,4,,3,0.5,,
28,AFZG00-0130,2,F,4,,3,0.5,,
29,AFZG00-0140,2,F,4,,5,0.5,,
30,AFZG00-0150,2,F,4,,5,0.5,,
31,AFZG00-0170,2,F,4,,1,0.5,,
32,AKQS00-0020,2,K,4,,1,1.1,,6
33,AKZY00-0030,2,K,4,,1,1.5,,
34,AKCP00-0040,2,K,4,,1,1.4,,
35,AKYY00-0050,2,K,4,,1,1.5,,
36,AKCP00-0060,2,K,4,,1,1.4,,
37,AWWB00-0010,2,W,1,,2,0.8,,
38,AWWB00-0020,2,W,1,,1,0.8,,
39,AWWB00-0030,2,W,1,,1,0.8,,
40,AWWC00-0040,2,W,1,,1,0.8,,4
41,AWWB00-0050,2,W,1,,1,0.8,,
42,BWQS00-0090,2,W,1,,1,1.0,,6
43,AWWB00-1600,2,W,1,,1,0.5,,
44,FWQJ00-1960,2,W,1,,1,0.8,,
45,AYQQ00-0060,2,Y,3,,2,6.2,,2
46,AYHS00-0070,2,Y,3,,1,5.2,,
47,AYQQ00-0080,2,Y,3,,1,5.7,,2
48,AYZQ00-0090,2,Y,3,,1,5.7,,
49,AYWC00-1980,2,Y,3,,3,4.6,,4
50,RYND-N21840-7,2,Y,3,AYZQ00-0090,3,5.86,,
51,FYQJ00-1130,2,Y,3,RYND-N21840-7,2,6.3,,
52,ACZY00-0010,2,C,4,,1,0.85,,
53,ACYY00-0020,2,C,4,,1,0.85,,
54,ACCP00-0040,2,C,4,,1,0.6,,
55,ACCP00-0050,2,C,4,,1,0.5,,
56,ACCP00-0060,2,C,4,,1,0.5,,
57,ACCP00-0070,2,C,4,,1,0.5,,
58,ACCP00-0080,2,C,4,,1,0.5,,
59,AQHS00-0020,2,Q,2,,1,1.15,,
60,AQHS00-0030,2,Q,2,,1,1.15,,
61,AQHS00-0060,2,Q,2,,1,1.5,,
62,AQHS00-0070,2,Q,2,,1,1.6,,
63,AQHS00-0080,2,Q,2,,1,1.6,,
64,AQHS00-0100,2,Q,2,,1,1.6,,
65,AQHS00-0110,2,Q,2,,1,1.6,,
66,AQHS00-0130,2,Q,2,,2,1.6,,
67,AQHS00-0140,2,Q,2,,2,0.95,,
68,RQND-N25005-3,2,Q,2,AQHS00-0130,1,0.8,,
69,AQHS00-0150,2,Q,2,RQND-N25005-3,1,0.95,,
70,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
71,AQHD00-0180,2,Q,2,,1,1.0,,
72,AQWC00-0190,2,Q,2,,1,1.0,,4
73,AJYY00-0230,2,J,0,,1,0.41,,
74,AJZY00-0240,2,J,0,,1,0.41,,
75,AJYY00-0250,2,J,0,,1,2.36,,
76,AJZY00-0260,2,J,0,,1,2.36,,
77,AJYY00-0270,2,J,0,,1,0.41,,
78,AJZY00-0280,2,J,0,,1,0.41,,
79,AJQX00-0290,2,J,0,,1,1.18,,4
80,AJYYA1-0310,2,J,0,,2,1.28,,
81,AJWC00-0560,2,J,0,,1,0.51,,4
82,AJWC00-0570,2,J,0,,1,1.66,,4
83,AJWC00-0580,2,J,0,,5,1.53,,4
84,AEQS00-0030,2,E,4,,1,1.0,,6
85,AEHS00-0040,2,E,4,,1,6.1,,
86,AEQX00-0050,2,E,4,,1,1.0,,4
87,AEQS00-0070,2,E,4,,1,0.6,,6
88,AEZY00-0430,2,E,4,,1,1.5,,
89,DXHS00-0030,2,X,2,,1,1.0,,
90,AGHXB1-0070,2,G,0,,1,2.0,,4
91,AGHXB2-0080,2,G,0,,1,2.0,,4
92,AGHXB3-0090,2,G,0,,1,2.0,,4
93,AGHS00-0120,2,G,0,,2,2.3,,
94,AGWC00-0130,2,G,0,,1,2.0,,4
95,EGZY00-0140,2,G,0,,1,1.8,,
96,EGYY00-0150,2,G,0,,1,1.8,,
97,ENWCB1-0390,2,N,3,,2,2.2,,4
98,ENHSB1-0380,2,N,3,,1,2.2,,
99,ENHSB1-0430,2,N,3,,1,2.2,,
100,ENHSB1-0320,2,N,3,,1,1.8,,
101,ENHSB1-0330,2,N,3,,1,1.8,,
102,ENHSB1-0340,2,N,3,,1,1.8,,
103,ENWCB1-0370,2,N,3,,1,2.2,,4
104,ENQSB1-0360,2,N,3,,1,2.2,,6
105,ENHDB1-0300,2,N,3,,1,1.8,,
106,ENHDB1-0290,2,N,3,,1,1.8,,
107,ENHDB1-0280,2,N,3,,1,1.8,,
108,ENHDB1-0270,2,N,3,,1,1.8,,
109,ENHDB1-0260,2,N,3,,1,1.8,,
110,ENHDB1-0240,2,N,3,,1,1.8,,
111,ENHDB1-0230,2,N,3,,1,1.8,,
112,ENHDB1-0220,2,N,3,,1,1.8,,
113,ENHDB1-0200,2,N,3,,1,1.8,,
114,ENHDB1-0190,2,N,3,,1,1.8,,
115,ENHDB1-0180,2,N,3,,1,1.8,,
116,ENHSB1-0170,2,N,3,,1,1.8,,
