序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,FDQJ00-2000,2,D,1,,2,2.1,1,
6,ABQJ00-0010,2,B,2,,2,3.8,1,
7,AJYY00-0030,2,J,0,,2,1.35,,
8,AJZY00-0040,2,J,0,,2,1.35,,
9,AJYY00-0050,2,J,0,,2,1.28,,
10,AJZY00-0060,2,J,0,,2,1.28,,
11,AJCP00-0100,2,J,0,,2,0.57,,
12,AJCP00-0120,2,J,0,,2,0.57,,
13,AJCP00-0140,2,J,0,AJCP00-0120,2,1.35,,
14,AJCP00-0160,2,J,0,,2,2.52,,
15,AJWB00-0190,2,J,0,,2,1.06,,
16,AJQJ00-0200,2,J,0,,2,1.18,,
17,AEQJ00-0010,2,E,4,,2,8.3,,
18,AEQJ00-0080,2,E,4,,2,50.1,,
19,ABHS00-2180,2,B,2,,2,1.8,,
20,A-2,1,,-1,A-1,0,0.0,,
21,AFZG00-0120,2,F,4,,3,0.5,,
22,AFZG00-0130,2,F,4,,3,0.5,,
23,AFZG00-0150,2,F,4,,5,0.5,,
24,AFZG00-0160,2,F,4,,1,0.5,,
25,AWWB00-0030,2,W,1,,1,0.8,,
26,AWWB00-0050,2,W,1,,1,0.8,,
27,AWWB00-1600,2,W,1,,1,0.5,,
28,AYWB00-0050,2,Y,3,,1,4.2,,
29,AYQQ00-0060,2,Y,3,,2,6.2,,2
30,AYQQ00-0080,2,Y,3,,1,5.7,,2
31,AYWC00-1980,2,Y,3,,3,4.6,,4
32,FYQJ00-1130,2,Y,3,,2,6.3,,
33,ACZY00-0010,2,C,4,,1,0.85,,
34,ACCP00-0040,2,C,4,,1,0.6,,
35,ACCP00-0050,2,C,4,,1,0.5,,
36,ACCP00-0060,2,C,4,,1,0.5,,
37,ACCP00-0070,2,C,4,,1,0.5,,
38,ACCP00-0080,2,C,4,,1,0.5,,
39,AQHS00-0020,2,Q,2,,1,1.15,,
40,AQHS00-0030,2,Q,2,,1,1.15,,
41,AQHS00-0040,2,Q,2,,1,1.15,,
42,AQHS00-0050,2,Q,2,,1,1.15,,
43,AQHS00-0060,2,Q,2,,1,1.5,,
44,AQHS00-0070,2,Q,2,,1,1.6,,
45,AQHS00-0100,2,Q,2,,1,1.6,,
46,AQHS00-0140,2,Q,2,,2,0.95,,
47,AQHS00-0150,2,Q,2,,1,0.95,,
48,AJZY00-0220,2,J,0,,1,2.36,,
49,AJZY00-0240,2,J,0,,1,0.41,,
50,AJYY00-0270,2,J,0,,1,0.41,,
51,AJZY00-0280,2,J,0,,1,0.41,,
52,AJQX00-0290,2,J,0,,1,1.18,,4
53,AEHS00-0040,2,E,4,,1,6.1,,
54,AEQX00-0050,2,E,4,,1,1.0,,4
55,AEQS00-0060,2,E,4,,1,0.6,,6
56,DXHS00-0020,2,X,2,,2,1.8,,
57,AGHXB1-0070,2,G,0,,1,2.0,,4
58,AGHXB5-0110,2,G,0,,1,2.0,,4
59,AGHS00-0120,2,G,0,,2,2.3,,
60,AGWC00-0130,2,G,0,,1,2.0,,4
61,ENHSB1-0320,2,N,3,,1,1.8,,
62,ENHSB1-0340,2,N,3,,1,1.8,,
63,ENHDB1-0300,2,N,3,,1,1.8,,
64,ENHDB1-0290,2,N,3,,1,1.8,,
65,ENHDB1-0280,2,N,3,,1,1.8,,
66,ENHDB1-0250,2,N,3,,1,1.8,,
67,ENWCB1-0350,2,N,3,,5,1.8,,4
68,ENHDB1-0210,2,N,3,,1,1.8,,
69,ENHDB1-0190,2,N,3,,1,1.8,,
70,ENHDB1-0180,2,N,3,,1,1.8,,
71,ENHSB1-0170,2,N,3,,1,1.8,,
72,ENHSB1-0440,2,N,3,,1,2.2,,
73,ENHSB1-0400,2,N,3,,1,2.2,,
74,ARWB00-0030,2,R,1,,2,2.4,,
75,ARWB00-0040,2,R,1,,2,2.4,,
76,ARWB00-0070,2,R,1,,2,2.4,,
77,ARWB00-0080,2,R,1,,2,2.4,,
78,ARWB00-0090,2,R,1,,2,1.2,,
79,ARWB00-0110,2,R,1,,2,1.2,,
80,ARWB00-0140,2,R,1,,2,1.2,,
81,A-3,1,,-1,A-2,0,0.0,,
82,AJYYA3-0330,2,J,0,,2,4.36,,
83,AJZYA4-0340,2,J,0,,2,1.28,,
84,AJZYA5-0350,2,J,0,AJZYA4-0340,2,0.9,,
85,AJZYA6-0360,2,J,0,AJZYA5-0350,2,4.36,,
86,AJYY00-0380,2,J,0,,2,0.99,,
87,AJYY00-0440,2,J,0,AJZYA4-0340,2,0.85,,
88,RJND-N92135-3,2,J,0,AJZYA6-0360,2,14.19,,
89,AJZY00-0450,2,J,0,RJND-N92135-3,2,0.85,,
90,AJCP00-0460,2,J,0,,2,1.19,,
91,RJND-N4545-5,2,J,0,AJCP00-0460,2,1.47,,
92,AJCPD2-0530,2,J,0,RJND-N4545-5,2,3.12,,
93,AJCPD3-0540,2,J,0,,2,3.12,,
94,A-4,1,,-1,A-2,0,0.0,,
95,DFQJB1-0350,2,F,4,,2,1.1,,
96,DFQJB1-0360,2,F,4,,2,1.1,,
97,DFQJB2-0400,2,F,4,,2,0.7,,
98,DFQJC1-0410,2,F,4,,2,1.8,,
99,DFQJC2-0420,2,F,4,,2,1.3,,
100,DFYY00-0450,2,F,4,,2,1.3,,
101,DFYY00-0460,2,F,4,,2,1.3,,
102,DFZG00-0470,2,F,4,,2,1.6,,
103,BMYY00-0030,2,M,0,,2,2.7,,
104,BMYY00-0121,2,M,0,,2,14.8,,
105,DFZY00-3090,2,F,4,,2,0.7,,
106,BMZY00-0300,2,M,0,DFZY00-3090,2,1.0,,
107,DFYY00-3120,2,F,4,,2,0.6,,
108,BMYY00-0311,2,M,0,DFYY00-3120,2,1.0,,
109,BMZY00-0410,2,M,0,,2,2.4,,
110,FMQJ00-2540,2,M,0,,2,2.9,,
111,A-5,1,,-1,"A-3,A-4",0,0.0,,
112,DFQJA3-0860,2,F,4,,2,0.9,,
113,DFQJA3-0870,2,F,4,,2,0.9,,
114,DFZYA4-1210,2,F,4,,2,4.1,,
115,DFQJA3-0980,2,F,4,,2,0.9,,
116,DFQJA3-1000,2,F,4,,2,0.9,,
117,A-6,1,,-1,"A-3,A-4",0,0.0,,
118,AAQX00-0120,2,A,0,,1,1.7,,4
