序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FDQJ00-2000,2,D,1,,2,2.1,1,
5,AJZY00-0020,2,J,0,,2,1.09,,
6,AJYY00-0050,2,J,0,,2,1.28,,
7,RJND-N50996-15,2,J,0,AJYY00-0050,2,2.53,,
8,AJYY00-0070,2,J,0,RJND-N50996-15,2,1.35,,
9,AJZY00-0060,2,J,0,,2,1.28,,
10,AJCP00-0090,2,J,0,,2,2.06,,
11,AJCP00-0100,2,J,0,,2,0.57,,
12,AJCP00-0130,2,J,0,AJCP00-0100,2,1.35,,
13,AJCP00-0110,2,J,0,,2,2.06,,
14,AJCP00-0140,2,J,0,AJCP00-0110,2,1.35,,
15,AJCP00-0150,2,J,0,,2,1.04,,
16,AJCP00-0160,2,J,0,AJCP00-0150,2,2.52,,
17,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
18,AJWB00-0180,2,J,0,AJWB00-0190,2,1.04,,
19,AJWB00-0190,2,J,0,,2,1.06,,
20,AJQJ00-0200,2,J,0,,2,1.18,,
21,AEQJ00-0010,2,E,4,,2,8.3,,
22,AEQJ00-0080,2,E,4,,2,50.1,,
23,ABHS00-2180,2,B,2,,2,1.8,,
24,A-2,1,,-1,A-1,0,0.0,,
25,AFQJ00-0100,2,F,4,,3,0.7,,
26,AFZG00-0110,2,F,4,,3,0.9,,
27,AFZG00-0120,2,F,4,,3,0.5,,
28,AFZG00-0130,2,F,4,,3,0.5,,
29,AFZG00-0140,2,F,4,,5,0.5,,
30,AFZG00-0150,2,F,4,,5,0.5,,
31,AFZG00-0160,2,F,4,,1,0.5,,
32,AKQS00-0020,2,K,4,,1,1.1,,6
33,AKZY00-0030,2,K,4,,1,1.5,,
34,AKCP00-0040,2,K,4,,1,1.4,,
35,AKCP00-0070,2,K,4,,1,1.6,,
36,AWWB00-0010,2,W,1,,2,0.8,,
37,AWWB00-0020,2,W,1,,1,0.8,,
38,AWWB00-0050,2,W,1,,1,0.8,,
39,AWWB00-1600,2,W,1,,1,0.5,,
40,FWQJ00-1960,2,W,1,,1,0.8,,
41,AYWB00-0040,2,Y,3,,1,4.2,,
42,AYWB00-0050,2,Y,3,,1,4.2,,
43,AYQQ00-0060,2,Y,3,,2,6.2,,2
44,AYQQ00-0080,2,Y,3,,1,5.7,,2
45,FYQJ00-1130,2,Y,3,,2,6.3,,
46,ACYY00-0020,2,C,4,,1,0.85,,
47,ACCP00-0040,2,C,4,,1,0.6,,
48,ACCP00-0050,2,C,4,,1,0.5,,
49,ACCP00-0080,2,C,4,,1,0.5,,
50,AQHS00-0020,2,Q,2,,1,1.15,,
51,AQHS00-0030,2,Q,2,,1,1.15,,
52,AQHS00-0040,2,Q,2,,1,1.15,,
53,AQHS00-0050,2,Q,2,,1,1.15,,
54,AQHS00-0070,2,Q,2,,1,1.6,,
55,AQHS00-0090,2,Q,2,,1,1.6,,
56,AQHS00-0100,2,Q,2,,1,1.6,,
57,AQHS00-0110,2,Q,2,,1,1.6,,
58,AQHS00-0120,2,Q,2,,1,1.6,,
59,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
60,AQQS00-0160,2,Q,2,,1,0.86,,6
61,AJZY00-0220,2,J,0,,1,2.36,,
62,AJYY00-0230,2,J,0,,1,0.41,,
63,AJZY00-0240,2,J,0,,1,0.41,,
64,AJYY00-0250,2,J,0,,1,2.36,,
65,AJZY00-0280,2,J,0,,1,0.41,,
66,AJQX00-0290,2,J,0,,1,1.18,,4
67,AJHS00-0300,2,J,0,,1,0.53,,
68,AJYYA1-0310,2,J,0,,2,1.28,,
69,AJWC00-0580,2,J,0,,5,1.53,,4
70,AEQS00-0020,2,E,4,,1,1.6,,6
71,AEQS00-0030,2,E,4,,1,1.0,,6
72,AEQX00-0050,2,E,4,,1,1.0,,4
73,AEZY00-0430,2,E,4,,1,1.5,,
74,DXHS00-0010,2,X,2,,1,2.3,,
75,DXHS00-0020,2,X,2,,2,1.8,,
76,DXHS00-0030,2,X,2,,1,1.0,,
77,AGHXB1-0070,2,G,0,,1,2.0,,4
78,AGHXB2-0080,2,G,0,,1,2.0,,4
79,AGHXB4-0100,2,G,0,,1,2.0,,4
80,AGHXB5-0110,2,G,0,,1,2.0,,4
81,EGZY00-0140,2,G,0,,1,1.8,,
82,EGYY00-0150,2,G,0,,1,1.8,,
83,ENWCB1-0390,2,N,3,,2,2.2,,4
84,ENHSB1-0380,2,N,3,,1,2.2,,
85,ENHSB1-0430,2,N,3,,1,2.2,,
86,ENHSB1-0330,2,N,3,,1,1.8,,
87,ENHDB1-0280,2,N,3,,1,1.8,,
88,ENHDB1-0260,2,N,3,,1,1.8,,
89,ENHDB1-0250,2,N,3,,1,1.8,,
90,ENHDB1-0230,2,N,3,,1,1.8,,
91,ENHDB1-0220,2,N,3,,1,1.8,,
92,ENWCB1-0350,2,N,3,,5,1.8,,4
93,ENHDB1-0200,2,N,3,,1,1.8,,
94,ENHSB1-0170,2,N,3,,1,1.8,,
95,ENHSB1-0440,2,N,3,,1,2.2,,
96,ENHSB1-0410,2,N,3,,1,2.2,,
97,ENHSB1-0400,2,N,3,,1,2.2,,
98,ARWB00-0030,2,R,1,,2,2.4,,
99,ARWB00-0040,2,R,1,,2,2.4,,
100,ARWB00-0050,2,R,1,,2,2.4,,
101,ARWB00-0060,2,R,1,,2,2.4,,
102,ARWB00-0080,2,R,1,,2,2.4,,
103,ARWB00-0110,2,R,1,,2,1.2,,
104,ARWB00-0140,2,R,1,,2,1.2,,
105,A-3,1,,-1,A-2,0,0.0,,
106,AJYYA2-0320,2,J,0,,2,0.9,,
107,AJYY00-0380,2,J,0,,2,0.99,,
108,RJND-N76992-1,2,J,0,AJYYA2-0320,2,1.54,,
109,AJYYB1-0400,2,J,0,RJND-N76992-1,2,1.05,,
110,AJYYB2-0410,2,J,0,,2,1.75,,
111,AJZYB4-0430,2,J,0,,2,1.75,,
112,AJCP00-0470,2,J,0,,2,1.19,,
113,AJCP00-0480,2,J,0,,2,1.19,,
114,AJYYC2-0500,2,J,0,,2,0.96,,
115,AJZYC3-0510,2,J,0,,2,0.96,,
116,AJCPD1-0520,2,J,0,AJCP00-0480,2,2.41,,
117,AJCPD2-0530,2,J,0,,2,3.12,,
