序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,ABQJ00-0010,2,B,2,,2,3.8,1,
4,AJYY00-0010,2,J,0,,2,1.09,,
5,AJYY00-0030,2,J,0,AJYY00-0010,2,1.35,,
6,AJZY00-0020,2,J,0,,2,1.09,,
7,AJZY00-0040,2,J,0,AJZY00-0020,2,1.35,,
8,AJYY00-0050,2,J,0,,2,1.28,,
9,AJYY00-0070,2,J,0,AJYY00-0050,2,1.35,,
10,AJZY00-0060,2,J,0,,2,1.28,,
11,AJCP00-0090,2,J,0,,2,2.06,,
12,AJCP00-0130,2,J,0,,2,1.35,,
13,AJCP00-0140,2,J,0,,2,1.35,,
14,AJCP00-0160,2,J,0,,2,2.52,,
15,AJWB00-0180,2,J,0,,2,1.04,,
16,AEQJ00-0010,2,E,4,,2,8.3,,
17,AGQJ00-0010,2,G,0,,2,3.8,,
18,A-2,1,,-1,A-1,0,0.0,,
19,AFQJ00-0100,2,F,4,,3,0.7,,
20,AFZG00-0110,2,F,4,,3,0.9,,
21,AFZG00-0120,2,F,4,,3,0.5,,
22,AFZG00-0140,2,F,4,,5,0.5,,
23,AKZY00-0030,2,K,4,,1,1.5,,
24,AKCP00-0040,2,K,4,,1,1.4,,
25,AWWB00-0010,2,W,1,,2,0.8,,
26,AWWB00-0020,2,W,1,,1,0.8,,
27,AWWB00-0030,2,W,1,,1,0.8,,
28,AWWB00-1600,2,W,1,,1,0.5,,
29,AYWB00-0050,2,Y,3,,1,4.2,,
30,AYQQ00-0060,2,Y,3,,2,6.2,,2
31,AYHS00-0070,2,Y,3,,1,5.2,,
32,FYQJ00-1130,2,Y,3,,2,6.3,,
33,ACZY00-0010,2,C,4,,1,0.85,,
34,ACCP00-0060,2,C,4,,1,0.5,,
35,ACCP00-0080,2,C,4,,1,0.5,,
36,ACZY00-0090,2,C,4,,1,0.85,,
37,AQHS00-0030,2,Q,2,,1,1.15,,
38,AQHS00-0040,2,Q,2,,1,1.15,,
39,AQHS00-0050,2,Q,2,,1,1.15,,
40,AQHS00-0070,2,Q,2,,1,1.6,,
41,AQHS00-0090,2,Q,2,,1,1.6,,
42,AQHS00-0100,2,Q,2,,1,1.6,,
43,AQHS00-0110,2,Q,2,,1,1.6,,
44,AQHS00-0120,2,Q,2,,1,1.6,,
45,AQHS00-0130,2,Q,2,,2,1.6,,
46,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.95,,
47,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
48,AQWC00-0190,2,Q,2,,1,1.0,,4
49,AJZY00-0220,2,J,0,,1,2.36,,
50,AJZY00-0240,2,J,0,,1,0.41,,
51,AJYY00-0250,2,J,0,,1,2.36,,
52,AJYY00-0270,2,J,0,,1,0.41,,
53,AJQX00-0290,2,J,0,,1,1.18,,4
54,AJYYA1-0310,2,J,0,,2,1.28,,
55,AJWC00-0560,2,J,0,,1,0.51,,4
56,AJWC00-0570,2,J,0,,1,1.66,,4
57,AEQS00-0020,2,E,4,,1,1.6,,6
58,AEQS00-0030,2,E,4,,1,1.0,,6
59,AEHS00-0040,2,E,4,,1,6.1,,
60,DXHS00-0010,2,X,2,,1,2.3,,
61,DXHS00-0020,2,X,2,,2,1.8,,
62,DXHS00-0030,2,X,2,,1,1.0,,
63,AGHXB1-0070,2,G,0,,1,2.0,,4
64,AGHXB4-0100,2,G,0,,1,2.0,,4
65,AGHXB5-0110,2,G,0,,1,2.0,,4
66,ENHSB1-0430,2,N,3,,1,2.2,,
67,ENHSB1-0320,2,N,3,,1,1.8,,
68,ENHSB1-0330,2,N,3,,1,1.8,,
69,ENHSB1-0340,2,N,3,,1,1.8,,
70,ENWCB1-0370,2,N,3,,1,2.2,,4
71,ENQSB1-0360,2,N,3,,1,2.2,,6
72,ENHDB1-0290,2,N,3,,1,1.8,,
73,ENHDB1-0280,2,N,3,,1,1.8,,
74,ENHDB1-0270,2,N,3,,1,1.8,,
75,ENHDB1-0250,2,N,3,,1,1.8,,
76,ENWCB1-0350,2,N,3,,5,1.8,,4
77,ENHDB1-0180,2,N,3,,1,1.8,,
78,ENHSB1-0170,2,N,3,,1,1.8,,
79,ENHSB1-0440,2,N,3,,1,2.2,,
80,ENHSB1-0420,2,N,3,,1,2.2,,
81,ENHSB1-0410,2,N,3,,1,2.2,,
82,ARWB00-0010,2,R,1,,2,2.4,,
83,ARWB00-0030,2,R,1,,2,2.4,,
84,ARWB00-0060,2,R,1,,2,2.4,,
85,ARWB00-0080,2,R,1,,2,2.4,,
86,ARWB00-0090,2,R,1,,2,1.2,,
87,ARWB00-0110,2,R,1,,2,1.2,,
88,ARWB00-0130,2,R,1,,2,1.2,,
89,ARWB00-0140,2,R,1,,2,1.2,,
90,A-3,1,,-1,A-2,0,0.0,,
91,AJYYA2-0320,2,J,0,,2,0.9,,
92,AJYYA3-0330,2,J,0,AJYYA2-0320,2,4.36,,
93,AJZYA5-0350,2,J,0,,2,0.9,,
94,AJYY00-0380,2,J,0,,2,0.99,,
95,AJYYB1-0400,2,J,0,AJYYA3-0330,2,1.05,,
96,AJYYB2-0410,2,J,0,,2,1.75,,
97,AJCP00-0480,2,J,0,,2,1.19,,
98,AJYYC2-0500,2,J,0,,2,0.96,,
99,AJZYC3-0510,2,J,0,,2,0.96,,
100,AJCPD2-0530,2,J,0,,2,3.12,,
101,RJND-N90551-7,2,J,0,AJCP00-0480,2,1.09,,
102,AJCPD3-0540,2,J,0,RJND-N90551-7,2,3.12,,
103,AJCPD4-0550,2,J,0,AJCP00-0480,2,8.34,,
104,AJWC00-0650,2,J,0,,2,1.83,,4
105,AJWC00-0660,2,J,0,,2,1.96,,4
106,AJCP00-0770,2,J,0,,2,1.02,,
107,A-4,1,,-1,A-2,0,0.0,,
108,DFQJB2-0370,2,F,4,,2,0.7,,
109,DFQJB2-0390,2,F,4,,2,0.7,,
110,DFQJB2-0400,2,F,4,,2,0.7,,
111,DFZY00-0430,2,F,4,,2,1.3,,
112,DFYY00-0460,2,F,4,,2,1.3,,
113,BMYY00-0030,2,M,0,,2,2.7,,
114,BMYY00-0121,2,M,0,,2,14.8,,
115,BMZY00-0300,2,M,0,,2,1.0,,
116,DFYY00-3110,2,F,4,,2,0.6,,
117,BMYY00-0420,2,M,0,,2,2.4,,
118,BMYY00-0430,2,M,0,,2,2.4,,
