序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FAQJ00-3450,2,A,0,,2,2.9,1,
4,AJZY00-0020,2,J,0,,2,1.09,,
5,AJYY00-0050,2,J,0,,2,1.28,,
6,AJYY00-0070,2,J,0,AJYY00-0050,2,1.35,,
7,AJCP00-0090,2,J,0,,2,2.06,,
8,AJCP00-0130,2,J,0,,2,1.35,,
9,AJCP00-0120,2,J,0,,2,0.57,,
10,AJCP00-0160,2,J,0,,2,2.52,,
11,AJWB00-0180,2,J,0,AJWB00-0190,2,1.04,,
12,AJWB00-0190,2,J,0,,2,1.06,,
13,AJQJ00-0200,2,J,0,,2,1.18,,
14,AEQJ00-0010,2,E,4,,2,8.3,,
15,A-2,1,,-1,A-1,0,0.0,,
16,AFZG00-0110,2,F,4,,3,0.9,,
17,AFZG00-0130,2,F,4,,3,0.5,,
18,AFZG00-0140,2,F,4,,5,0.5,,
19,AFZG00-0160,2,F,4,,1,0.5,,
20,AFZG00-0170,2,F,4,,1,0.5,,
21,AKQS00-0020,2,K,4,,1,1.1,,6
22,AKCP00-0040,2,K,4,,1,1.4,,
23,AKCP00-0060,2,K,4,,1,1.4,,
24,AKCP00-0070,2,K,4,,1,1.6,,
25,AMYG00-0010,2,M,0,,1,0.7,,
26,AWWB00-0020,2,W,1,,1,0.8,,
27,AWWC00-0040,2,W,1,,1,0.8,,4
28,BWQS00-0090,2,W,1,,1,1.0,,6
29,AWWB00-1600,2,W,1,,1,0.5,,
30,FWQJ00-1960,2,W,1,,1,0.8,,
31,AYWB00-0050,2,Y,3,,1,4.2,,
32,AYQQ00-0060,2,Y,3,,2,6.2,,2
33,AYHS00-0070,2,Y,3,,1,5.2,,
34,AYWC00-1980,2,Y,3,,3,4.6,,4
35,FYQJ00-1130,2,Y,3,,2,6.3,,
36,ACZY00-0010,2,C,4,,1,0.85,,
37,ACCP00-0030,2,C,4,,1,0.6,,
38,ACCP00-0040,2,C,4,,1,0.6,,
39,ACCP00-0050,2,C,4,,1,0.5,,
40,ACCP00-0060,2,C,4,,1,0.5,,
41,ACCP00-0070,2,C,4,,1,0.5,,
42,ACCP00-0080,2,C,4,,1,0.5,,
43,AQHS00-0040,2,Q,2,,1,1.15,,
44,AQHS00-0080,2,Q,2,,1,1.6,,
45,AQHS00-0090,2,Q,2,,1,1.6,,
46,AQHS00-0120,2,Q,2,,1,1.6,,
47,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
48,AQHS00-0150,2,Q,2,,1,0.95,,
49,AQQS00-0160,2,Q,2,,1,0.86,,6
50,AQHD00-0180,2,Q,2,,1,1.0,,
51,AJZY00-0220,2,J,0,,1,2.36,,
52,AJYY00-0230,2,J,0,,1,0.41,,
53,AJYY00-0250,2,J,0,,1,2.36,,
54,AJYY00-0270,2,J,0,,1,0.41,,
55,AJZY00-0280,2,J,0,,1,0.41,,
56,AJQX00-0290,2,J,0,,1,1.18,,4
57,AJYYA1-0310,2,J,0,,2,1.28,,
58,AJWC00-0560,2,J,0,,1,0.51,,4
59,AJWC00-0570,2,J,0,,1,1.66,,4
60,AEQX00-0050,2,E,4,,1,1.0,,4
61,AEQS00-0060,2,E,4,,1,0.6,,6
62,AEZY00-0430,2,E,4,,1,1.5,,
63,DXHS00-0020,2,X,2,,2,1.8,,
64,DXHS00-0030,2,X,2,,1,1.0,,
65,AGHXB1-0070,2,G,0,,1,2.0,,4
66,AGHXB4-0100,2,G,0,,1,2.0,,4
67,AGHXB5-0110,2,G,0,,1,2.0,,4
68,AGHS00-0120,2,G,0,,2,2.3,,
69,EGZY00-0140,2,G,0,,1,1.8,,
70,EGYY00-0150,2,G,0,,1,1.8,,
71,ENWCB1-0390,2,N,3,,2,2.2,,4
72,ENHSB1-0380,2,N,3,,1,2.2,,
73,ENHSB1-0430,2,N,3,,1,2.2,,
74,ENHSB1-0310,2,N,3,,1,1.8,,
75,ENWCB1-0370,2,N,3,,1,2.2,,4
76,ENQSB1-0360,2,N,3,,1,2.2,,6
77,ENHDB1-0300,2,N,3,,1,1.8,,
78,ENHDB1-0260,2,N,3,,1,1.8,,
79,ENWCB1-0350,2,N,3,,5,1.8,,4
80,ENHDB1-0210,2,N,3,,1,1.8,,
81,ENHSB1-0170,2,N,3,,1,1.8,,
82,ENHSB1-0410,2,N,3,,1,2.2,,
83,ARWB00-0030,2,R,1,,2,2.4,,
84,ARWB00-0070,2,R,1,,2,2.4,,
85,ARWB00-0080,2,R,1,,2,2.4,,
86,ARWB00-0090,2,R,1,,2,1.2,,
87,ARWB00-0100,2,R,1,,2,1.2,,
88,ARWB00-0120,2,R,1,,2,1.2,,
89,A-3,1,,-1,A-2,0,0.0,,
90,AJYYA2-0320,2,J,0,,2,0.9,,
91,AJYY00-0380,2,J,0,,2,0.99,,
92,AJZY00-0390,2,J,0,,2,0.99,,
93,AJYYB2-0410,2,J,0,,2,1.75,,
94,AJZYB3-0420,2,J,0,,2,1.05,,
95,AJZYB4-0430,2,J,0,,2,1.75,,
96,AJCP00-0460,2,J,0,,2,1.19,,
97,AJCP00-0470,2,J,0,,2,1.19,,
98,AJCP00-0480,2,J,0,,2,1.19,,
99,AJYYC1-0490,2,J,0,,2,0.64,,
100,AJYYC2-0500,2,J,0,AJYYC1-0490,2,0.96,,
101,AJCPD2-0530,2,J,0,AJCP00-0460,2,3.12,,
102,AJCPD4-0550,2,J,0,AJCP00-0480,2,8.34,,
103,AJWC00-0650,2,J,0,,2,1.83,,4
104,AJWC00-0660,2,J,0,,2,1.96,,4
105,AJWC00-0670,2,J,0,,2,0.43,,4
106,AJCP00-0770,2,J,0,,2,1.02,,
107,A-4,1,,-1,A-2,0,0.0,,
108,DFQJB1-0350,2,F,4,,2,1.1,,
109,DFQJB1-0360,2,F,4,,2,1.1,,
110,DFQJB2-0370,2,F,4,,2,0.7,,
111,DFQJB2-0380,2,F,4,,2,0.7,,
112,DFQJB2-0390,2,F,4,,2,0.7,,
113,DFQJC1-0410,2,F,4,,2,1.8,,
114,DFQJC2-0420,2,F,4,,2,1.3,,
115,DFZY00-0430,2,F,4,,2,1.3,,
116,DFZY00-0440,2,F,4,,2,1.3,,
117,DFYY00-0460,2,F,4,,2,1.3,,
118,DFQS00-0480,2,F,4,,2,1.0,,6
119,BMZG00-0020,2,M,0,,2,0.7,,
