序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,0,0.0,,
2,A-1,1,,0,0.0,,
3,AAQS00-0010,2,,2,1.7,1,6
4,FAQJ00-3450,2,,2,2.9,1,
5,FDQJ00-2000,2,,2,2.1,1,
6,ABQJ00-0010,2,,2,3.8,1,
8,AJYY00-0030,2,,2,1.35,,
10,AJZY00-0040,2,,2,1.35,,
11,AJYY00-0050,2,,2,1.28,,
13,AJZY00-0060,2,,2,1.28,,
18,AJCP00-0110,2,,2,2.06,,
,RAND-N49633-7,2,AJCP00-0110,2,1.0,,
20,AJCP00-0140,2,RAND-N49633-7,2,1.35,,
21,AJCP00-0150,2,,2,1.04,,
22,AJCP00-0160,2,AJCP00-0150,2,2.52,,
24,AJWB00-0180,2,,2,1.04,,
27,AEQJ00-0010,2,,2,8.3,,
31,ABHS00-2180,2,,2,1.8,,
32,A-2,1,A-1,0,0.0,,
34,AFZG00-0110,2,,3,0.9,,
35,AFZG00-0120,2,,3,0.5,,
36,AFZG00-0130,2,,3,0.5,,
37,AFZG00-0140,2,,5,0.5,,
38,AFZG00-0150,2,,5,0.5,,
40,AFZG00-0170,2,,1,0.5,,
42,AKZY00-0030,2,,1,1.5,,
45,AKCP00-0060,2,,1,1.4,,
52,AWWB00-0050,2,,1,0.8,,
53,BWQS00-0090,2,,1,1.0,,6
54,AWWB00-1600,2,,1,0.5,,
57,AYWB00-0050,2,,1,4.2,,
58,AYQQ00-0060,2,,2,6.2,,2
60,AYQQ00-0080,2,,1,5.7,,2
64,ACZY00-0010,2,,1,0.85,,
66,ACCP00-0030,2,,1,0.6,,
67,ACCP00-0040,2,,1,0.6,,
68,ACCP00-0050,2,,1,0.5,,
71,ACCP00-0080,2,,1,0.5,,
77,AQHS00-0060,2,,1,1.5,,
78,AQHS00-0070,2,,1,1.6,,
79,AQHS00-0080,2,,1,1.6,,
80,AQHS00-0090,2,,1,1.6,,
82,AQHS00-0110,2,,1,1.6,,
84,AQHS00-0130,2,,2,1.6,,
85,AQHS00-0140,2,,2,0.95,,
87,AQQS00-0160,2,,1,0.86,,6
89,AQHD00-0180,2,,1,1.0,,
94,AJYY00-0250,2,,1,2.36,,
96,AJYY00-0270,2,,1,0.41,,
98,AJQX00-0290,2,,1,1.18,,4
99,AJHS00-0300,2,,1,0.53,,
101,AJWC00-0560,2,,1,0.51,,4
105,AEQS00-0030,2,,1,1.0,,6
107,AEQX00-0050,2,,1,1.0,,4
109,AEQS00-0070,2,,1,0.6,,6
111,DXHS00-0010,2,,1,2.3,,
115,AGHXB2-0080,2,,1,2.0,,4
116,AGHXB3-0090,2,,1,2.0,,4
118,AGHXB5-0110,2,,1,2.0,,4
121,EGZY00-0140,2,,1,1.8,,
122,EGYY00-0150,2,,1,1.8,,
124,ENHSB1-0380,2,,1,2.2,,
125,ENHSB1-0430,2,,1,2.2,,
126,ENHSB1-0310,2,,1,1.8,,
128,ENHSB1-0330,2,,1,1.8,,
129,ENHSB1-0340,2,,1,1.8,,
133,ENHDB1-0290,2,,1,1.8,,
137,ENHDB1-0250,2,,1,1.8,,
139,ENHDB1-0230,2,,1,1.8,,
141,ENWCB1-0350,2,,5,1.8,,4
142,ENHDB1-0210,2,,1,1.8,,
144,ENHDB1-0190,2,,1,1.8,,
148,ENHSB1-0420,2,,1,2.2,,
149,ENHSB1-0410,2,,1,2.2,,
152,ARWB00-0020,2,,2,2.4,,
154,ARWB00-0040,2,,2,2.4,,
155,ARWB00-0050,2,,2,2.4,,
157,ARWB00-0070,2,,2,2.4,,
158,ARWB00-0080,2,,2,2.4,,
161,ARWB00-0110,2,,2,1.2,,
162,ARWB00-0120,2,,2,1.2,,
164,ARWB00-0140,2,,2,1.2,,
165,A-3,1,A-2,0,0.0,,
166,AJYYA2-0320,2,,2,0.9,,
168,AJZYA4-0340,2,,2,1.28,,
170,AJZYA6-0360,2,AJZYA4-0340,2,4.36,,
172,AJZY00-0390,2,,2,0.99,,
179,AJCP00-0460,2,,2,1.19,,
181,AJCP00-0480,2,,2,1.19,,
