序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,ABQJ00-0010,2,B,2,,2,3.8,1,
6,AJZY00-0020,2,J,0,,2,1.09,,
7,AJYY00-0050,2,J,0,,2,1.28,,
8,RJND-N51243-3,2,J,0,AJYY00-0050,2,6.28,,
9,AJYY00-0070,2,J,0,RJND-N51243-3,2,1.35,,
10,AJZY00-0080,2,J,0,,2,1.35,,
11,AJCP00-0130,2,J,0,,2,1.35,,
12,AJCP00-0170,2,J,0,,2,0.63,,
13,AEQJ00-0010,2,E,4,,2,8.3,,
14,AGQJ00-0010,2,G,0,,2,3.8,,
15,ABHS00-2180,2,B,2,,2,1.8,,
16,A-2,1,,-1,A-1,0,0.0,,
17,AFZG00-0120,2,F,4,,3,0.5,,
18,AFZG00-0130,2,F,4,,3,0.5,,
19,AFZG00-0140,2,F,4,,5,0.5,,
20,AFZG00-0150,2,F,4,,5,0.5,,
21,AFZG00-0160,2,F,4,,1,0.5,,
22,AKCP00-0070,2,K,4,,1,1.6,,
23,AWWB00-0020,2,W,1,,1,0.8,,
24,AWWC00-0040,2,W,1,,1,0.8,,4
25,AWWB00-0050,2,W,1,,1,0.8,,
26,BWQS00-0090,2,W,1,,1,1.0,,6
27,AWWB00-1600,2,W,1,,1,0.5,,
28,FWQJ00-1960,2,W,1,,1,0.8,,
29,AYWB00-0040,2,Y,3,,1,4.2,,
30,AYQQ00-0060,2,Y,3,,2,6.2,,2
31,AYHS00-0070,2,Y,3,,1,5.2,,
32,AYQQ00-0080,2,Y,3,,1,5.7,,2
33,ACCP00-0040,2,C,4,,1,0.6,,
34,ACCP00-0070,2,C,4,,1,0.5,,
35,ACCP00-0080,2,C,4,,1,0.5,,
36,ACZY00-0090,2,C,4,,1,0.85,,
37,AQHS00-0020,2,Q,2,,1,1.15,,
38,AQHS00-0040,2,Q,2,,1,1.15,,
39,AQHS00-0060,2,Q,2,,1,1.5,,
40,AQHS00-0090,2,Q,2,,1,1.6,,
41,AQHS00-0110,2,Q,2,,1,1.6,,
42,AQHS00-0120,2,Q,2,,1,1.6,,
43,AQQJ00-0170,2,Q,2,,2,3.2,,2
44,AJYY00-0250,2,J,0,,1,2.36,,
45,AJYY00-0270,2,J,0,,1,0.41,,
46,AJZY00-0280,2,J,0,,1,0.41,,
47,AJHS00-0300,2,J,0,,1,0.53,,
48,AJWC00-0580,2,J,0,,5,1.53,,4
49,AEHS00-0040,2,E,4,,1,6.1,,
50,AEQS00-0070,2,E,4,,1,0.6,,6
51,AEZY00-0430,2,E,4,,1,1.5,,
52,DXHS00-0010,2,X,2,,1,2.3,,
53,DXHS00-0020,2,X,2,,2,1.8,,
54,AGHXB2-0080,2,G,0,,1,2.0,,4
55,AGHXB3-0090,2,G,0,,1,2.0,,4
56,AGWC00-0130,2,G,0,,1,2.0,,4
57,ENHSB1-0340,2,N,3,,1,1.8,,
58,ENWCB1-0370,2,N,3,,1,2.2,,4
59,ENHDB1-0280,2,N,3,,1,1.8,,
60,ENHDB1-0260,2,N,3,,1,1.8,,
61,ENWCB1-0350,2,N,3,,5,1.8,,4
62,ENHDB1-0190,2,N,3,,1,1.8,,
63,ENHDB1-0180,2,N,3,,1,1.8,,
64,ENHSB1-0440,2,N,3,,1,2.2,,
65,ENHSB1-0410,2,N,3,,1,2.2,,
66,ARWB00-0040,2,R,1,,2,2.4,,
67,ARWB00-0060,2,R,1,,2,2.4,,
68,ARWB00-0110,2,R,1,,2,1.2,,
69,ARWB00-0130,2,R,1,,2,1.2,,
70,ARWB00-0140,2,R,1,,2,1.2,,
71,A-3,1,,-1,A-2,0,0.0,,
72,AJYYA2-0320,2,J,0,,2,0.9,,
73,RJND-N98895-12,2,J,0,AJYYA2-0320,2,1.2,,
74,AJYYA3-0330,2,J,0,RJND-N98895-12,2,4.36,,
75,AJZYA4-0340,2,J,0,,2,1.28,,
76,AJZYA5-0350,2,J,0,AJZYA4-0340,2,0.9,,
77,RJND-N50007-8,2,J,0,AJZYA5-0350,2,3.55,,
78,AJZYA6-0360,2,J,0,RJND-N50007-8,2,4.36,,
79,AJYY00-0380,2,J,0,,2,0.99,,
80,AJZY00-0390,2,J,0,,2,0.99,,
81,AJZYB4-0430,2,J,0,,2,1.75,,
82,RJND-N52009-4,2,J,0,AJZYA4-0340,2,1.3,,
83,AJYY00-0440,2,J,0,RJND-N52009-4,2,0.85,,
84,AJCP00-0470,2,J,0,,2,1.19,,
85,AJCP00-0480,2,J,0,,2,1.19,,
86,AJYYC2-0500,2,J,0,,2,0.96,,
87,RJND-N70395-5,2,J,0,AJCP00-0480,2,5.34,,
88,AJCPD1-0520,2,J,0,RJND-N70395-5,2,2.41,,
89,AJWC00-0650,2,J,0,,2,1.83,,4
90,AJWC00-0660,2,J,0,,2,1.96,,4
91,AJWC00-0670,2,J,0,,2,0.43,,4
92,AJCP00-0770,2,J,0,,2,1.02,,
93,A-4,1,,-1,A-2,0,0.0,,
94,DFQJB1-0340,2,F,4,,2,1.1,,
95,DFQJB1-0350,2,F,4,,2,1.1,,
96,DFQJB2-0370,2,F,4,,2,0.7,,
97,DFQJC1-0410,2,F,4,,2,1.8,,
98,DFQJC2-0420,2,F,4,,2,1.3,,
99,DFZY00-0440,2,F,4,,2,1.3,,
100,DFZG00-0470,2,F,4,,2,1.6,,
101,DFQS00-0480,2,F,4,,2,1.0,,6
102,BMZG00-0020,2,M,0,,2,0.7,,
103,BMYY00-0121,2,M,0,,2,14.8,,
104,BMZY00-0130,2,M,0,,2,14.8,,
105,DFZY00-3090,2,F,4,,2,0.7,,
106,DFZY00-3100,2,F,4,,2,0.7,,
107,DFYY00-3110,2,F,4,,2,0.6,,
108,DFYY00-3120,2,F,4,,2,0.6,,
109,BMZY00-0400,2,M,0,,2,2.4,,
110,BMZY00-0410,2,M,0,,2,2.4,,
111,BMYY00-0430,2,M,0,,2,2.4,,
112,DMZY00-0760,2,M,0,,2,1.4,,
113,FMQJ00-2540,2,M,0,,2,2.9,,
114,AYQJ00-0130,2,Y,3,,2,36.2,,
115,AYQJ00-0140,2,Y,3,,2,18.1,,
116,A-5,1,,-1,"A-3,A-4",0,0.0,,
117,DFQJA3-0850,2,F,4,,2,0.9,,
