序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FDQJ00-2000,2,D,1,,2,2.1,1,
4,ABQJ00-0010,2,B,2,,2,3.8,1,
5,AJYY00-0010,2,J,0,,2,1.09,,
6,AJZY00-0040,2,J,0,,2,1.35,,
7,AJYY00-0070,2,J,0,,2,1.35,,
8,AJZY00-0060,2,J,0,,2,1.28,,
9,AJZY00-0080,2,J,0,AJZY00-0060,2,1.35,,
10,AJCP00-0090,2,J,0,,2,2.06,,
11,AJCP00-0100,2,J,0,,2,0.57,,
12,AJCP00-0120,2,J,0,,2,0.57,,
13,RJND-N40310-1,2,J,0,AJCP00-0120,1,0.44,,
14,AJCP00-0140,2,J,0,RJND-N40310-1,2,1.35,,
15,AJCP00-0160,2,J,0,,2,2.52,,
16,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
17,RJND-N42423-9,2,J,0,AJWB00-0190,2,1.69,,
18,AJWB00-0180,2,J,0,RJND-N42423-9,2,1.04,,
19,AJWB00-0190,2,J,0,,2,1.06,,
20,AJQJ00-0200,2,J,0,,2,1.18,,
21,AEQJ00-0010,2,E,4,,2,8.3,,
22,AGQJ00-0010,2,G,0,,2,3.8,,
23,ABHS00-2180,2,B,2,,2,1.8,,
24,A-2,1,,-1,A-1,0,0.0,,
25,AFZG00-0120,2,F,4,,3,0.5,,
26,AFZG00-0150,2,F,4,,5,0.5,,
27,AFZG00-0160,2,F,4,,1,0.5,,
28,AKQS00-0020,2,K,4,,1,1.1,,6
29,AKZY00-0030,2,K,4,,1,1.5,,
30,AKYY00-0050,2,K,4,,1,1.5,,
31,AKCP00-0060,2,K,4,,1,1.4,,
32,AKCP00-0070,2,K,4,,1,1.6,,
33,AMYG00-0010,2,M,0,,1,0.7,,
34,AWWB00-0010,2,W,1,,2,0.8,,
35,AWWB00-0020,2,W,1,,1,0.8,,
36,AWWB00-0030,2,W,1,,1,0.8,,
37,AWWC00-0040,2,W,1,,1,0.8,,4
38,AWWB00-1600,2,W,1,,1,0.5,,
39,AYWB00-0050,2,Y,3,,1,4.2,,
40,AYQQ00-0060,2,Y,3,,2,6.2,,2
41,AYHS00-0070,2,Y,3,,1,5.2,,
42,AYQQ00-0080,2,Y,3,,1,5.7,,2
43,AYZQ00-0090,2,Y,3,,1,5.7,,
44,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,6.3,,
45,ACZY00-0010,2,C,4,,1,0.85,,
46,ACCP00-0030,2,C,4,,1,0.6,,
47,ACCP00-0050,2,C,4,,1,0.5,,
48,ACCP00-0060,2,C,4,,1,0.5,,
49,ACCP00-0070,2,C,4,,1,0.5,,
50,ACCP00-0080,2,C,4,,1,0.5,,
51,ACZY00-0090,2,C,4,,1,0.85,,
52,AQHS00-0030,2,Q,2,,1,1.15,,
53,AQHS00-0040,2,Q,2,,1,1.15,,
54,AQHS00-0050,2,Q,2,,1,1.15,,
55,AQHS00-0070,2,Q,2,,1,1.6,,
56,AQHS00-0080,2,Q,2,,1,1.6,,
57,AQHS00-0090,2,Q,2,,1,1.6,,
58,AQHS00-0100,2,Q,2,,1,1.6,,
59,AQHS00-0110,2,Q,2,,1,1.6,,
60,AQHS00-0120,2,Q,2,,1,1.6,,
61,RQND-N61229-0,2,Q,2,AQHS00-0120,2,10.46,,
62,AQHS00-0140,2,Q,2,RQND-N61229-0,2,0.95,,
63,AQQS00-0160,2,Q,2,,1,0.86,,6
64,AQQJ00-0170,2,Q,2,,2,3.2,,2
65,AQHD00-0180,2,Q,2,,1,1.0,,
66,AQWC00-0190,2,Q,2,,1,1.0,,4
67,AJZY00-0220,2,J,0,,1,2.36,,
68,AJZY00-0240,2,J,0,,1,0.41,,
69,AJYY00-0250,2,J,0,,1,2.36,,
70,AJZY00-0260,2,J,0,,1,2.36,,
71,AJYY00-0270,2,J,0,,1,0.41,,
72,AJHS00-0300,2,J,0,,1,0.53,,
73,AJYYA1-0310,2,J,0,,2,1.28,,
74,AJWC00-0560,2,J,0,,1,0.51,,4
75,AJWC00-0570,2,J,0,,1,1.66,,4
76,AEQS00-0030,2,E,4,,1,1.0,,6
77,AEHS00-0040,2,E,4,,1,6.1,,
78,AEQX00-0050,2,E,4,,1,1.0,,4
79,AEQS00-0060,2,E,4,,1,0.6,,6
80,AEQS00-0070,2,E,4,,1,0.6,,6
81,AEZY00-0430,2,E,4,,1,1.5,,
82,DXHS00-0020,2,X,2,,2,1.8,,
83,DXHS00-0030,2,X,2,,1,1.0,,
84,AGHXB2-0080,2,G,0,,1,2.0,,4
85,AGHXB5-0110,2,G,0,,1,2.0,,4
86,AGHS00-0120,2,G,0,,2,2.3,,
87,AGWC00-0130,2,G,0,,1,2.0,,4
88,EGZY00-0140,2,G,0,,1,1.8,,
89,EGYY00-0150,2,G,0,,1,1.8,,
90,ENWCB1-0390,2,N,3,,2,2.2,,4
91,ENHSB1-0380,2,N,3,,1,2.2,,
92,ENHSB1-0430,2,N,3,,1,2.2,,
93,ENHSB1-0310,2,N,3,,1,1.8,,
94,ENHSB1-0320,2,N,3,,1,1.8,,
95,ENHSB1-0340,2,N,3,,1,1.8,,
96,ENQSB1-0360,2,N,3,,1,2.2,,6
97,ENHDB1-0300,2,N,3,,1,1.8,,
98,ENHDB1-0290,2,N,3,,1,1.8,,
99,ENHDB1-0280,2,N,3,,1,1.8,,
100,ENHDB1-0270,2,N,3,,1,1.8,,
101,ENHDB1-0250,2,N,3,,1,1.8,,
102,ENHDB1-0240,2,N,3,,1,1.8,,
103,ENHDB1-0230,2,N,3,,1,1.8,,
104,ENHDB1-0220,2,N,3,,1,1.8,,
105,ENWCB1-0350,2,N,3,,5,1.8,,4
106,ENHDB1-0210,2,N,3,,1,1.8,,
107,ENHDB1-0200,2,N,3,,1,1.8,,
108,ENHDB1-0190,2,N,3,,1,1.8,,
109,ENHDB1-0180,2,N,3,,1,1.8,,
110,ENHSB1-0170,2,N,3,,1,1.8,,
111,ENHSB1-0440,2,N,3,,1,2.2,,
112,ENHSB1-0420,2,N,3,,1,2.2,,
113,ENHSB1-0410,2,N,3,,1,2.2,,
114,ENHSB1-0400,2,N,3,,1,2.2,,
115,ARWB00-0010,2,R,1,,2,2.4,,
116,ARWB00-0040,2,R,1,,2,2.4,,
117,ARWB00-0050,2,R,1,,2,2.4,,
118,ARWB00-0060,2,R,1,,2,2.4,,
