序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,FDQJ00-2000,2,D,1,,2,2.1,1,
6,ABQJ00-0010,2,B,2,,2,3.8,1,
7,AJYY00-0010,2,J,0,,2,1.09,,
8,AJZY00-0020,2,J,0,,2,1.09,,
9,AJZY00-0040,2,J,0,AJZY00-0020,2,1.35,,
10,AJYY00-0050,2,J,0,,2,1.28,,
11,AJZY00-0060,2,J,0,,2,1.28,,
12,RJND-N33098-0,2,J,0,AJZY00-0060,1,1.52,,
13,AJZY00-0080,2,J,0,RJND-N33098-0,2,1.35,,
14,AJCP00-0090,2,J,0,,2,2.06,,
15,AJCP00-0100,2,J,0,,2,0.57,,
16,AJCP00-0130,2,J,0,AJCP00-0100,2,1.35,,
17,AJCP00-0110,2,J,0,,2,2.06,,
18,AJCP00-0120,2,J,0,,2,0.57,,
19,AJCP00-0140,2,J,0,"AJCP00-0110,AJCP00-0120",2,1.35,,
20,AJCP00-0150,2,J,0,,2,1.04,,
21,AJCP00-0160,2,J,0,AJCP00-0150,2,2.52,,
22,RJND-N31495-4,2,J,0,AJCP00-0160,1,2.91,,
23,AJCP00-0170,2,J,0,RJND-N31495-4,2,0.63,,
24,RJND-N12395-2,2,J,0,AJWB00-0190,2,2.17,,
25,AJWB00-0180,2,J,0,RJND-N12395-2,2,1.04,,
26,AJWB00-0190,2,J,0,,2,1.06,,
27,AJQJ00-0200,2,J,0,,2,1.18,,
28,AEQJ00-0010,2,E,4,,2,8.3,,
29,AEQJ00-0080,2,E,4,,2,50.1,,
30,AGQJ00-0010,2,G,0,,2,3.8,,
31,FJQJ00-0370,2,J,0,,2,1.03,,
32,ABHS00-2180,2,B,2,,2,1.8,,
33,A-2,1,,-1,A-1,0,0.0,,
34,AFQJ00-0100,2,F,4,,3,0.7,,
35,AFZG00-0110,2,F,4,,3,0.9,,
36,AFZG00-0120,2,F,4,,3,0.5,,
37,AFZG00-0130,2,F,4,,3,0.5,,
38,AFZG00-0150,2,F,4,,5,0.5,,
39,AFZG00-0160,2,F,4,,1,0.5,,
40,AFZG00-0170,2,F,4,,1,0.5,,
41,AKQS00-0020,2,K,4,,1,1.1,,6
42,AKZY00-0030,2,K,4,,1,1.5,,
43,AKCP00-0040,2,K,4,,1,1.4,,
44,AKYY00-0050,2,K,4,,1,1.5,,
45,AKCP00-0060,2,K,4,,1,1.4,,
46,AMYG00-0010,2,M,0,,1,0.7,,
47,AWWB00-0010,2,W,1,,2,0.8,,
48,AWWC00-0040,2,W,1,,1,0.8,,4
49,AWWB00-0050,2,W,1,,1,0.8,,
50,BWQS00-0090,2,W,1,,1,1.0,,6
51,AWWB00-1600,2,W,1,,1,0.5,,
52,FWQJ00-1960,2,W,1,,1,0.8,,
53,AYWB00-0040,2,Y,3,,1,4.2,,
54,AYWB00-0050,2,Y,3,,1,4.2,,
55,AYQQ00-0060,2,Y,3,,2,6.2,,2
56,AYHS00-0070,2,Y,3,,1,5.2,,
57,AYZQ00-0090,2,Y,3,,1,5.7,,
58,AYWC00-1980,2,Y,3,,3,4.6,,4
59,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,6.3,,
60,ACYY00-0020,2,C,4,,1,0.85,,
61,ACCP00-0030,2,C,4,,1,0.6,,
62,ACCP00-0040,2,C,4,,1,0.6,,
63,ACCP00-0050,2,C,4,,1,0.5,,
64,ACCP00-0060,2,C,4,,1,0.5,,
65,ACCP00-0070,2,C,4,,1,0.5,,
66,ACCP00-0080,2,C,4,,1,0.5,,
67,AQHS00-0020,2,Q,2,,1,1.15,,
68,AQHS00-0030,2,Q,2,,1,1.15,,
69,AQHS00-0040,2,Q,2,,1,1.15,,
70,AQHS00-0050,2,Q,2,,1,1.15,,
71,AQHS00-0060,2,Q,2,,1,1.5,,
72,AQHS00-0070,2,Q,2,,1,1.6,,
73,AQHS00-0090,2,Q,2,,1,1.6,,
74,AQHS00-0110,2,Q,2,,1,1.6,,
75,AQHS00-0120,2,Q,2,,1,1.6,,
76,AQHS00-0130,2,Q,2,,2,1.6,,
77,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
78,RQND-N78236-7,2,Q,2,AQHS00-0130,1,0.93,,
79,AQHS00-0150,2,Q,2,RQND-N78236-7,1,0.95,,
80,AQQS00-0160,2,Q,2,,1,0.86,,6
81,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
82,AQHD00-0180,2,Q,2,,1,1.0,,
83,AQWC00-0190,2,Q,2,,1,1.0,,4
84,AJZY00-0220,2,J,0,,1,2.36,,
85,AJYY00-0230,2,J,0,,1,0.41,,
86,AJZY00-0240,2,J,0,,1,0.41,,
87,AJYY00-0250,2,J,0,,1,2.36,,
88,AJZY00-0260,2,J,0,,1,2.36,,
89,AJYY00-0270,2,J,0,,1,0.41,,
90,AJQX00-0290,2,J,0,,1,1.18,,4
91,AJHS00-0300,2,J,0,,1,0.53,,
92,AJYYA1-0310,2,J,0,,2,1.28,,
93,AJWC00-0560,2,J,0,,1,0.51,,4
94,AJWC00-0570,2,J,0,,1,1.66,,4
95,AJWC00-0580,2,J,0,,5,1.53,,4
96,AEQS00-0020,2,E,4,,1,1.6,,6
97,AEQS00-0030,2,E,4,,1,1.0,,6
98,AEHS00-0040,2,E,4,,1,6.1,,
99,AEQX00-0050,2,E,4,,1,1.0,,4
100,AEQS00-0060,2,E,4,,1,0.6,,6
101,AEQS00-0070,2,E,4,,1,0.6,,6
102,AEZY00-0430,2,E,4,,1,1.5,,
103,DXHS00-0010,2,X,2,,1,2.3,,
104,AGHXB1-0070,2,G,0,,1,2.0,,4
105,AGHXB2-0080,2,G,0,,1,2.0,,4
106,AGHXB3-0090,2,G,0,,1,2.0,,4
107,AGHXB4-0100,2,G,0,,1,2.0,,4
108,AGHXB5-0110,2,G,0,,1,2.0,,4
109,AGHS00-0120,2,G,0,,2,2.3,,
110,AGWC00-0130,2,G,0,,1,2.0,,4
111,EGZY00-0140,2,G,0,,1,1.8,,
112,EGYY00-0150,2,G,0,,1,1.8,,
113,ENWCB1-0390,2,N,3,,2,2.2,,4
114,ENHSB1-0380,2,N,3,,1,2.2,,
115,ENHSB1-0430,2,N,3,,1,2.2,,
116,ENHSB1-0310,2,N,3,,1,1.8,,
