scenario_id,level,reschedule_start_time,delayed_task_count,frozen_task_count,movable_task_count,eligible_delay_task_count,TaskID,release_time
low_000,low,436.38834133023187,56,1968,1331,1279,37,699.9353858099271
low_000,low,436.38834133023187,56,1968,1331,1279,49,642.6984668645879
low_000,low,436.38834133023187,56,1968,1331,1279,57,708.5428650552849
low_000,low,436.38834133023187,56,1968,1331,1279,59,703.7320073042149
low_000,low,436.38834133023187,56,1968,1331,1279,90,677.4484008978081
low_000,low,436.38834133023187,56,1968,1331,1279,93,677.4689569045163
low_000,low,436.38834133023187,56,1968,1331,1279,98,641.1423067753354
low_000,low,436.38834133023187,56,1968,1331,1279,100,641.0766194186662
low_000,low,436.38834133023187,56,1968,1331,1279,158,679.7061518237035
low_000,low,436.38834133023187,56,1968,1331,1279,236,911.9501322308408
low_000,low,436.38834133023187,56,1968,1331,1279,298,989.7394741562034
low_000,low,436.38834133023187,56,1968,1331,1279,301,981.718036333156
low_000,low,436.38834133023187,56,1968,1331,1279,305,1008.7078153533512
low_000,low,436.38834133023187,56,1968,1331,1279,312,1054.2949775270292
low_000,low,436.38834133023187,56,1968,1331,1279,365,588.9901345172041
low_000,low,436.38834133023187,56,1968,1331,1279,566,715.0612467843275
low_000,low,436.38834133023187,56,1968,1331,1279,721,1343.7378288854534
low_000,low,436.38834133023187,56,1968,1331,1279,791,1333.7740082833477
low_000,low,436.38834133023187,56,1968,1331,1279,802,1339.1137056854072
low_000,low,436.38834133023187,56,1968,1331,1279,806,1354.4269470349725
low_000,low,436.38834133023187,56,1968,1331,1279,807,1331.97642329618
low_000,low,436.38834133023187,56,1968,1331,1279,829,1327.1112688517585
low_000,low,436.38834133023187,56,1968,1331,1279,837,1327.542380413549
low_000,low,436.38834133023187,56,1968,1331,1279,1550,488.2319160179983
low_000,low,436.38834133023187,56,1968,1331,1279,1604,457.238243099479
low_000,low,436.38834133023187,56,1968,1331,1279,2171,496.10937086389305
low_000,low,436.38834133023187,56,1968,1331,1279,2174,488.6531507666583
low_000,low,436.38834133023187,56,1968,1331,1279,2319,539.8989575912371
low_000,low,436.38834133023187,56,1968,1331,1279,2348,644.7066718190956
low_000,low,436.38834133023187,56,1968,1331,1279,2407,1490.8039567684764
low_000,low,436.38834133023187,56,1968,1331,1279,2426,577.532770174017
low_000,low,436.38834133023187,56,1968,1331,1279,2622,1527.4556980141842
low_000,low,436.38834133023187,56,1968,1331,1279,2643,1524.8250884191757
low_000,low,436.38834133023187,56,1968,1331,1279,2669,499.3055056366117
low_000,low,436.38834133023187,56,1968,1331,1279,2703,529.0641785124816
low_000,low,436.38834133023187,56,1968,1331,1279,2710,799.5571165104092
low_000,low,436.38834133023187,56,1968,1331,1279,2826,1541.9811759334414
low_000,low,436.38834133023187,56,1968,1331,1279,2845,1634.2405846350066
low_000,low,436.38834133023187,56,1968,1331,1279,2846,1580.6256014775545
low_000,low,436.38834133023187,56,1968,1331,1279,2849,1542.354052749332
low_000,low,436.38834133023187,56,1968,1331,1279,2883,1591.4038330099263
low_000,low,436.38834133023187,56,1968,1331,1279,2905,1692.3293868341316
low_000,low,436.38834133023187,56,1968,1331,1279,2923,1678.6792438922212
low_000,low,436.38834133023187,56,1968,1331,1279,2942,1702.9338611629476
