scenario_id,level,reschedule_start_time,delayed_task_count,frozen_task_count,movable_task_count,eligible_delay_task_count,TaskID,release_time
low_000,low,62.059274166566,9,76,214,210,55,119.67810940126432
low_000,low,62.059274166566,9,76,214,210,140,117.40527284395458
low_000,low,62.059274166566,9,76,214,210,163,86.67665190844014
low_000,low,62.059274166566,9,76,214,210,185,163.47434077360649
low_000,low,62.059274166566,9,76,214,210,207,144.59874159934256
low_000,low,62.059274166566,9,76,214,210,208,142.71363345087062
low_000,low,62.059274166566,9,76,214,210,228,223.76408651118115
low_000,low,62.059274166566,9,76,214,210,259,237.687864047154
low_000,low,62.059274166566,9,76,214,210,265,246.1679129740982
low_001,low,81.241493775251,10,110,180,176,59,124.7391237617841
low_001,low,81.241493775251,10,110,180,176,60,127.92737307362805
low_001,low,81.241493775251,10,110,180,176,61,119.67810940126432
low_001,low,81.241493775251,10,110,180,176,171,143.9951508208553
low_001,low,81.241493775251,10,110,180,176,209,161.57649677988056
low_001,low,81.241493775251,10,110,180,176,215,141.1819830890154
low_001,low,81.241493775251,10,110,180,176,238,226.5286481294891
low_001,low,81.241493775251,10,110,180,176,246,228.3716892083611
low_001,low,81.241493775251,10,110,180,176,247,275.6326658941837
low_001,low,81.241493775251,10,110,180,176,253,243.62962556743548
low_002,low,97.26188007428641,6,136,154,150,58,122.1027561906954
low_002,low,97.26188007428641,6,136,154,150,102,115.4373471145196
low_002,low,97.26188007428641,6,136,154,150,168,149.7465160291289
low_002,low,97.26188007428641,6,136,154,150,220,158.7488344869469
low_002,low,97.26188007428641,6,136,154,150,241,223.76408651118115
low_002,low,97.26188007428641,6,136,154,150,283,233.6504165455261
low_003,low,75.33751517629781,10,99,191,187,34,95.71059360638284
low_003,low,75.33751517629781,10,99,191,187,60,127.92737307362805
low_003,low,75.33751517629781,10,99,191,187,138,82.92118827997638
low_003,low,75.33751517629781,10,99,191,187,150,101.16775397095763
low_003,low,75.33751517629781,10,99,191,187,176,157.35826010737244
low_003,low,75.33751517629781,10,99,191,187,223,152.669360697591
low_003,low,75.33751517629781,10,99,191,187,228,223.76408651118115
low_003,low,75.33751517629781,10,99,191,187,229,224.5411237594232
low_003,low,75.33751517629781,10,99,191,187,278,240.10705660993276
low_003,low,75.33751517629781,10,99,191,187,288,260.41571097009387
low_004,low,85.01031629022553,8,116,174,170,155,106.42623185528788
low_004,low,85.01031629022553,8,116,174,170,185,163.47434077360649
low_004,low,85.01031629022553,8,116,174,170,207,144.59874159934256
low_004,low,85.01031629022553,8,116,174,170,246,228.3716892083611
low_004,low,85.01031629022553,8,116,174,170,250,237.38761588805943
low_004,low,85.01031629022553,8,116,174,170,274,255.71445682200837
low_004,low,85.01031629022553,8,116,174,170,275,259.4431892650055
low_004,low,85.01031629022553,8,116,174,170,283,233.6504165455261
low_005,low,82.20986182556578,10,110,180,176,62,134.31204929277015
low_005,low,82.20986182556578,10,110,180,176,118,100.93388392307963
low_005,low,82.20986182556578,10,110,180,176,175,153.57623140453532
low_005,low,82.20986182556578,10,110,180,176,184,160.87014403167916
low_005,low,82.20986182556578,10,110,180,176,197,141.8888986622488
low_005,low,82.20986182556578,10,110,180,176,210,170.62647257039225
low_005,low,82.20986182556578,10,110,180,176,219,158.2767528181102
low_005,low,82.20986182556578,10,110,180,176,223,152.669360697591
low_005,low,82.20986182556578,10,110,180,176,251,237.67621561043285
low_005,low,82.20986182556578,10,110,180,176,275,259.4431892650055
low_006,low,94.85914920156469,4,130,160,156,154,105.74626881995346
low_006,low,94.85914920156469,4,130,160,156,195,146.02297978484978
low_006,low,94.85914920156469,4,130,160,156,223,152.669360697591
low_006,low,94.85914920156469,4,130,160,156,230,224.68560705061716
low_007,low,68.08080510532623,14,88,202,198,115,82.45520276417412
low_007,low,68.08080510532623,14,88,202,198,150,101.16775397095763
low_007,low,68.08080510532623,14,88,202,198,155,106.42623185528788
low_007,low,68.08080510532623,14,88,202,198,194,145.77693417458107
low_007,low,68.08080510532623,14,88,202,198,229,224.5411237594232
low_007,low,68.08080510532623,14,88,202,198,251,237.67621561043285
low_007,low,68.08080510532623,14,88,202,198,259,237.687864047154
low_007,low,68.08080510532623,14,88,202,198,264,258.9182253342873
low_007,low,68.08080510532623,14,88,202,198,265,246.1679129740982
low_007,low,68.08080510532623,14,88,202,198,272,227.4501686689251
low_007,low,68.08080510532623,14,88,202,198,278,240.10705660993276
low_007,low,68.08080510532623,14,88,202,198,280,229.56679523293303
low_007,low,68.08080510532623,14,88,202,198,282,233.3084548052496
low_007,low,68.08080510532623,14,88,202,198,286,235.6691402963401
low_008,low,81.65832765112232,8,110,180,176,55,119.67810940126432
low_008,low,81.65832765112232,8,110,180,176,90,96.45130458016604
low_008,low,81.65832765112232,8,110,180,176,118,100.93388392307963
low_008,low,81.65832765112232,8,110,180,176,150,101.16775397095763
low_008,low,81.65832765112232,8,110,180,176,191,144.92078858349052
low_008,low,81.65832765112232,8,110,180,176,212,143.09460901241118
low_008,low,81.65832765112232,8,110,180,176,232,263.2801744610139
low_008,low,81.65832765112232,8,110,180,176,286,235.6691402963401
low_009,low,98.66731913418147,10,137,153,149,61,119.67810940126432
low_009,low,98.66731913418147,10,137,153,149,140,117.40527284395458
low_009,low,98.66731913418147,10,137,153,149,152,108.2069015583848
low_009,low,98.66731913418147,10,137,153,149,190,141.1819830890154
low_009,low,98.66731913418147,10,137,153,149,191,144.92078858349052
low_009,low,98.66731913418147,10,137,153,149,194,145.77693417458107
low_009,low,98.66731913418147,10,137,153,149,195,146.02297978484978
low_009,low,98.66731913418147,10,137,153,149,223,152.669360697591
low_009,low,98.66731913418147,10,137,153,149,242,283.0922237737237
low_009,low,98.66731913418147,10,137,153,149,262,227.5983008954212
low_010,low,95.56443711254609,8,132,158,154,122,102.14469928513228
low_010,low,95.56443711254609,8,132,158,154,196,141.80713150147
low_010,low,95.56443711254609,8,132,158,154,203,150.68423864781082
low_010,low,95.56443711254609,8,132,158,154,216,141.1819830890154
low_010,low,95.56443711254609,8,132,158,154,225,186.0467996635864
low_010,low,95.56443711254609,8,132,158,154,262,227.5983008954212
low_010,low,95.56443711254609,8,132,158,154,276,259.6737298938778
low_010,low,95.56443711254609,8,132,158,154,289,260.6114525125597
low_011,low,99.18562747287264,4,138,152,148,172,169.53246294175108
low_011,low,99.18562747287264,4,138,152,148,178,147.17298847031086
low_011,low,99.18562747287264,4,138,152,148,230,224.68560705061716
low_011,low,99.18562747287264,4,138,152,148,258,272.4765820798223
low_012,low,101.30423763742363,8,143,147,143,172,169.53246294175108
low_012,low,101.30423763742363,8,143,147,143,209,161.57649677988056
low_012,low,101.30423763742363,8,143,147,143,214,149.57808685311093
low_012,low,101.30423763742363,8,143,147,143,216,141.1819830890154
low_012,low,101.30423763742363,8,143,147,143,224,161.9681672131533
low_012,low,101.30423763742363,8,143,147,143,226,178.25970374638317
low_012,low,101.30423763742363,8,143,147,143,252,230.92554062670996
low_012,low,101.30423763742363,8,143,147,143,277,244.07761527764896
low_013,low,56.48410330482767,13,64,226,222,55,119.67810940126432
low_013,low,56.48410330482767,13,64,226,222,60,127.92737307362805
low_013,low,56.48410330482767,13,64,226,222,114,81.21106852846148
low_013,low,56.48410330482767,13,64,226,222,123,88.04942252479327
low_013,low,56.48410330482767,13,64,226,222,147,91.15197498455731
low_013,low,56.48410330482767,13,64,226,222,176,157.35826010737244
low_013,low,56.48410330482767,13,64,226,222,179,147.21161740293303
low_013,low,56.48410330482767,13,64,226,222,196,141.80713150147
low_013,low,56.48410330482767,13,64,226,222,199,142.53647127459843
low_013,low,56.48410330482767,13,64,226,222,210,170.62647257039225
low_013,low,56.48410330482767,13,64,226,222,219,158.2767528181102
low_013,low,56.48410330482767,13,64,226,222,230,224.68560705061716
low_013,low,56.48410330482767,13,64,226,222,284,233.92532513570524
low_014,low,91.22198449982815,6,127,163,159,180,148.20401088238145
low_014,low,91.22198449982815,6,127,163,159,186,164.75761678920517
low_014,low,91.22198449982815,6,127,163,159,209,161.57649677988056
low_014,low,91.22198449982815,6,127,163,159,218,156.96697991351644
low_014,low,91.22198449982815,6,127,163,159,263,227.6173583723475
low_014,low,91.22198449982815,6,127,163,159,274,255.71445682200837
low_015,low,96.95389061391859,10,136,154,150,33,102.99700207616839
low_015,low,96.95389061391859,10,136,154,150,59,124.7391237617841
low_015,low,96.95389061391859,10,136,154,150,153,105.65668785032189
low_015,low,96.95389061391859,10,136,154,150,187,168.43357748911595
low_015,low,96.95389061391859,10,136,154,150,194,145.77693417458107
low_015,low,96.95389061391859,10,136,154,150,209,161.57649677988056
low_015,low,96.95389061391859,10,136,154,150,212,143.09460901241118
low_015,low,96.95389061391859,10,136,154,150,215,141.1819830890154
low_015,low,96.95389061391859,10,136,154,150,251,237.67621561043285
low_015,low,96.95389061391859,10,136,154,150,257,269.5232009672252
low_016,low,88.96117020180309,10,123,167,163,34,102.30545016012978
low_016,low,88.96117020180309,10,123,167,163,105,130.644606650813
low_016,low,88.96117020180309,10,123,167,163,152,103.68267815280709
low_016,low,88.96117020180309,10,123,167,163,173,155.46724575595388
low_016,low,88.96117020180309,10,123,167,163,199,142.53647127459843
low_016,low,88.96117020180309,10,123,167,163,200,154.31883027483465
low_016,low,88.96117020180309,10,123,167,163,205,152.03872677129092
low_016,low,88.96117020180309,10,123,167,163,223,152.669360697591
low_016,low,88.96117020180309,10,123,167,163,251,237.67621561043285
low_016,low,88.96117020180309,10,123,167,163,260,223.76408651118115
low_017,low,91.38286193652635,5,127,163,159,57,124.11063080144925
low_017,low,91.38286193652635,5,127,163,159,94,98.3563414522983
low_017,low,91.38286193652635,5,127,163,159,177,172.69168498131955
low_017,low,91.38286193652635,5,127,163,159,242,283.0922237737237
low_017,low,91.38286193652635,5,127,163,159,250,237.38761588805943
low_018,low,46.56502241601574,14,31,259,254,39,54.057698417091686
low_018,low,46.56502241601574,14,31,259,254,40,56.98368431346528
low_018,low,46.56502241601574,14,31,259,254,80,64.47191923488919
low_018,low,46.56502241601574,14,31,259,254,104,60.26564965964281
low_018,low,46.56502241601574,14,31,259,254,129,89.08350379147065
low_018,low,46.56502241601574,14,31,259,254,150,101.16775397095763
low_018,low,46.56502241601574,14,31,259,254,158,81.14664393346135
low_018,low,46.56502241601574,14,31,259,254,176,157.35826010737244
low_018,low,46.56502241601574,14,31,259,254,185,163.47434077360649
low_018,low,46.56502241601574,14,31,259,254,197,141.8888986622488
low_018,low,46.56502241601574,14,31,259,254,216,141.1819830890154
low_018,low,46.56502241601574,14,31,259,254,271,226.58778041008264
low_018,low,46.56502241601574,14,31,259,254,276,259.6737298938778
low_018,low,46.56502241601574,14,31,259,254,283,233.6504165455261
low_019,low,45.637541896473074,9,31,259,254,57,124.11063080144925
low_019,low,45.637541896473074,9,31,259,254,93,96.81081414234914
low_019,low,45.637541896473074,9,31,259,254,109,62.08764840434785
low_019,low,45.637541896473074,9,31,259,254,134,73.54803517184092
low_019,low,45.637541896473074,9,31,259,254,182,146.1727510724864
low_019,low,45.637541896473074,9,31,259,254,217,148.49750722372892
low_019,low,45.637541896473074,9,31,259,254,259,237.687864047154
low_019,low,45.637541896473074,9,31,259,254,269,251.7040801852792
low_019,low,45.637541896473074,9,31,259,254,288,260.41571097009387
medium_000,medium,159.93621039966652,7,212,78,76,186,184.2762878058374
medium_000,medium,159.93621039966652,7,212,78,76,210,170.6702080121113
medium_000,medium,159.93621039966652,7,212,78,76,224,173.5810355056518
medium_000,medium,159.93621039966652,7,212,78,76,226,187.5715057641914
medium_000,medium,159.93621039966652,7,212,78,76,248,276.48859195461694
medium_000,medium,159.93621039966652,7,212,78,76,275,259.4431892650055
medium_000,medium,159.93621039966652,7,212,78,76,286,235.6691402963401
medium_001,medium,141.02103814177153,12,164,126,122,178,168.87809901275438
medium_001,medium,141.02103814177153,12,164,126,122,182,160.89641890467584
medium_001,medium,141.02103814177153,12,164,126,122,188,161.6290550379555
medium_001,medium,141.02103814177153,12,164,126,122,191,175.14995314788786
medium_001,medium,141.02103814177153,12,164,126,122,204,169.78405524009375
medium_001,medium,141.02103814177153,12,164,126,122,222,174.50428851682412
medium_001,medium,141.02103814177153,12,164,126,122,234,264.8329016568257
medium_001,medium,141.02103814177153,12,164,126,122,246,228.3716892083611
medium_001,medium,141.02103814177153,12,164,126,122,256,268.7947382084589
medium_001,medium,141.02103814177153,12,164,126,122,265,246.1679129740982
medium_001,medium,141.02103814177153,12,164,126,122,277,244.07761527764896
medium_001,medium,141.02103814177153,12,164,126,122,281,232.04987989834143
medium_002,medium,91.99079602280881,15,127,163,159,33,112.36119672941774
medium_002,medium,91.99079602280881,15,127,163,159,35,118.248617107917
medium_002,medium,91.99079602280881,15,127,163,159,93,120.9872366640364
medium_002,medium,91.99079602280881,15,127,163,159,102,115.4373471145196
medium_002,medium,91.99079602280881,15,127,163,159,105,130.644606650813
medium_002,medium,91.99079602280881,15,127,163,159,149,121.0375771189209
medium_002,medium,91.99079602280881,15,127,163,159,178,147.17298847031086
medium_002,medium,91.99079602280881,15,127,163,159,185,163.47434077360649
medium_002,medium,91.99079602280881,15,127,163,159,191,144.92078858349052
medium_002,medium,91.99079602280881,15,127,163,159,194,145.77693417458107
