scenario_id,level,reschedule_start_time,delayed_task_count,frozen_task_count,movable_task_count,eligible_delay_task_count,TaskID,release_time
low_000,low,271.269665227783,41,1476,926,899,138,543.9517956535794
low_000,low,271.269665227783,41,1476,926,899,161,561.6442067763558
low_000,low,271.269665227783,41,1476,926,899,167,612.5177912356361
low_000,low,271.269665227783,41,1476,926,899,198,604.8356375419604
low_000,low,271.269665227783,41,1476,926,899,207,609.1159741463416
low_000,low,271.269665227783,41,1476,926,899,213,607.2073279922497
low_000,low,271.269665227783,41,1476,926,899,242,782.0700724386761
low_000,low,271.269665227783,41,1476,926,899,247,775.2447323366991
low_000,low,271.269665227783,41,1476,926,899,254,761.1536226430994
low_000,low,271.269665227783,41,1476,926,899,276,763.0386320218769
low_000,low,271.269665227783,41,1476,926,899,297,801.6451541992103
low_000,low,271.269665227783,41,1476,926,899,363,500.16251938971175
low_000,low,271.269665227783,41,1476,926,899,566,502.5037699281599
low_000,low,271.269665227783,41,1476,926,899,568,511.2200654715388
low_000,low,271.269665227783,41,1476,926,899,659,847.5206335317451
low_000,low,271.269665227783,41,1476,926,899,677,874.8857020634634
low_000,low,271.269665227783,41,1476,926,899,732,1146.165521679439
low_000,low,271.269665227783,41,1476,926,899,733,1147.6754394521583
low_000,low,271.269665227783,41,1476,926,899,746,1188.402538848707
low_000,low,271.269665227783,41,1476,926,899,752,1170.480749365544
low_000,low,271.269665227783,41,1476,926,899,770,1135.7248976428546
low_000,low,271.269665227783,41,1476,926,899,820,1116.9127171193848
low_000,low,271.269665227783,41,1476,926,899,850,1132.4818926305602
low_000,low,271.269665227783,41,1476,926,899,881,1272.4576740445225
low_000,low,271.269665227783,41,1476,926,899,1406,320.0296782824104
low_000,low,271.269665227783,41,1476,926,899,1545,290.4016629856204
low_000,low,271.269665227783,41,1476,926,899,1571,494.0477788368365
low_000,low,271.269665227783,41,1476,926,899,1581,316.5844122290471
low_000,low,271.269665227783,41,1476,926,899,1587,384.5237521093485
low_000,low,271.269665227783,41,1476,926,899,1629,310.2102394183389
low_000,low,271.269665227783,41,1476,926,899,1657,309.19587751334507
low_000,low,271.269665227783,41,1476,926,899,1939,372.6262595608679
low_000,low,271.269665227783,41,1476,926,899,2151,353.32620222055664
low_000,low,271.269665227783,41,1476,926,899,2167,331.9295412277181
low_000,low,271.269665227783,41,1476,926,899,2168,337.72624884731124
low_000,low,271.269665227783,41,1476,926,899,2186,350.6492921604338
low_000,low,271.269665227783,41,1476,926,899,2188,373.2672655460025
low_000,low,271.269665227783,41,1476,926,899,2189,377.42811948727024
low_000,low,271.269665227783,41,1476,926,899,2318,438.9173919100756
low_000,low,271.269665227783,41,1476,926,899,2320,438.0015042587863
low_000,low,271.269665227783,41,1476,926,899,2326,440.5150542619695
low_001,low,355.11779850771063,32,1665,737,712,27,466.6796674369118
