TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
219,0,[],0.0,0.0,0.0
220,1,"[5, 22]",0.0,0.7080893918031953,0.7080893918031953
221,3,"[44, 18]",0.0,1.2088757618056312,1.2088757618056312
222,2,"[72, 41]",0.0,1.01818344400488,1.01818344400488
223,1,"[6, 20]",0.0,1.6497351040233827,1.6497351040233827
224,5,"[24, 0]",0.0,1.507188304954306,1.507188304954306
241,0,[],0.0,0.0,0.0
261,0,[],0.0,0.0,0.0
274,0,[],0.0,0.0,0.0
290,0,[],0.0,0.0,0.0
334,0,[],0.0,0.0,0.0
342,0,[],0.0,0.0,0.0
345,5,"[64, 19]",0.0,1.2492345731981025,1.2492345731981025
348,0,[],0.0,0.0,0.0
356,5,"[29, 39]",0.0,1.1110630804140862,1.1110630804140862
358,4,"[52, 7]",0.0,0.6705274682999327,0.6705274682999327
362,1,"[57, 66]",0.0,1.3137499612068246,1.3137499612068246
363,3,"[23, 13]",0.0,0.39594195343279553,0.39594195343279553
364,4,"[79, 54]",0.0,1.0355519955879906,1.0355519955879906
365,2,"[16, 61]",0.0,1.508043920793608,1.508043920793608
390,0,[],0.0,0.0,0.0
417,0,[],0.0,0.0,0.0
427,0,[],0.0,0.0,0.0
507,0,[],0.0,0.0,0.0
508,3,"[48, 60]",0.0,2.301630109548709,2.301630109548709
509,2,"[30, 3]",0.0,2.185676635367665,2.185676635367665
517,4,"[45, 55]",0.0,1.2815151118839814,1.2815151118839814
350,3,"[23, 13]",0.39594195343279553,1.860006493746403,1.4640645403136074
349,4,"[52, 7]",0.6705274682999327,2.3704562675156406,1.699928799215708
357,1,"[22, 34]",0.7080893918031953,2.7881007878565516,2.080011396053356
347,2,"[41, 56]",1.01818344400488,3.256092347583473,2.237908903578593
353,4,"[79, 54]",1.0355519955879906,3.3176017826935333,2.2820497871055427
520,5,"[53, 77]",1.1110630804140862,3.6997762943864068,2.5887132139723206
361,3,"[44, 9]",1.2088757618056312,3.6697638834318784,2.4608881216262475
352,5,"[29, 39]",1.2492345731981025,3.70733874377896,2.4581041705808575
360,4,"[14, 40]",1.2815151118839814,4.020627856075002,2.739112744191021
366,5,"[24, 0]",1.507188304954306,4.379377251508328,2.872188946554022
355,2,"[16, 61]",1.508043920793608,4.86972506726434,3.3616811464707315
225,0,[],1.6497351040233827,1.6497351040233827,0.0
354,1,"[20, 57]",1.6497351040233827,4.663278483376703,3.0135433793533206
359,1,"[66, 69]",1.6497351040233827,5.031438905565773,3.3817038015423906
518,3,"[18, 12]",1.860006493746403,5.120925420280929,3.2609189265345258
346,2,"[30, 3]",2.185676635367665,5.55123184105987,3.365555205692205
420,3,"[48, 60]",2.301630109548709,6.029484104144291,3.7278539945955815
514,4,"[45, 55]",2.3704562675156406,6.02654388832922,3.6560876208135795
519,1,"[5, 22]",2.7881007878565516,6.275441041168369,3.4873402533118174
521,2,"[72, 41]",3.256092347583473,7.097420800435641,3.841328452852168
