TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
208,0,[],0.0,0.0,0.0
209,1,"[5, 22]",0.0,0.7877494239810486,0.7877494239810486
210,2,"[72, 41]",0.0,1.5643000375757745,1.5643000375757745
211,4,"[45, 55]",0.0,1.894004089231072,1.894004089231072
212,3,"[44, 18]",0.0,1.6459308875558403,1.6459308875558403
228,0,[],0.0,0.0,0.0
257,0,[],0.0,0.0,0.0
269,0,[],0.0,0.0,0.0
285,0,[],0.0,0.0,0.0
345,0,[],0.0,0.0,0.0
350,0,[],0.0,0.0,0.0
353,4,"[60, 64]",0.0,1.5184701613400664,1.5184701613400664
355,0,[],0.0,0.0,0.0
356,5,"[66, 16]",0.0,1.8628673620367335,1.8628673620367335
357,3,"[48, 39]",0.0,1.4848483155608552,1.4848483155608552
360,2,"[79, 20]",0.0,0.8642161611652599,0.8642161611652599
361,2,"[30, 54]",0.0,1.0236736235315131,1.0236736235315131
363,5,"[61, 34]",0.0,2.066635452355516,2.066635452355516
366,1,"[52, 7]",0.0,0.6421953479154333,0.6421953479154333
370,4,"[19, 57]",0.0,1.5282207508907544,1.5282207508907544
371,1,"[23, 13]",0.0,0.3406942887785303,0.3406942887785303
372,3,"[3, 29]",0.0,1.4575274256896567,1.4575274256896567
394,0,[],0.0,0.0,0.0
415,0,[],0.0,0.0,0.0
424,0,[],0.0,0.0,0.0
507,0,[],0.0,0.0,0.0
513,5,"[24, 0]",0.0,2.1138552693320163,2.1138552693320163
367,1,"[23, 13]",0.3406942887785303,2.2927801961735375,1.9520859073950072
365,1,"[22, 52]",0.7877494239810486,2.9542137624718503,2.1664643384908016
373,1,"[7, 56]",0.7877494239810486,3.3666563463534636,2.578906922372415
359,2,"[79, 20]",0.8642161611652599,3.323908386197071,2.4596922250318114
514,2,"[6, 30]",1.0236736235315131,3.690668415549554,2.666994792018041
364,4,"[60, 64]",1.5184701613400664,4.33706833684019,2.8185981755001235
362,4,"[19, 57]",1.5282207508907544,4.66562776145205,3.1374070105612955
352,2,"[41, 54]",1.5643000375757745,4.957222405183171,3.3929223676073965
368,3,"[29, 39]",1.6459308875558403,5.411746401870329,3.7658155143144887
369,3,"[44, 3]",1.6459308875558403,4.320518370929824,2.6745874833739833
509,3,"[18, 48]",1.6459308875558403,4.664296729635835,3.0183658420799944
213,0,[],1.894004089231072,1.894004089231072,0.0
215,4,"[45, 55]",1.894004089231072,3.0059069432371066,1.1119028540060345
220,5,"[53, 77]",2.066635452355516,3.3807533287171805,1.3141178763616645
214,5,"[12, 66]",2.1138552693320163,3.8739489779632397,1.7600937086312234
358,5,"[24, 0]",2.1138552693320163,5.877086393972398,3.763231124640382
508,1,"[5, 65]",2.2927801961735375,6.147910001973325,3.8551298057997876
417,1,"[22, 14]",2.9542137624718503,6.978783642653431,4.024569880181581
217,4,"[45, 55]",3.0059069432371066,4.796259053414515,1.790352110177408
