TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
238,0,[],0.0,0.0,0.0
239,1,"[5, 22]",0.0,1.062134114083178,1.062134114083178
240,5,"[24, 0]",0.0,1.5830216048761883,1.5830216048761883
241,4,"[45, 55]",0.0,1.5453565641704883,1.5453565641704883
242,2,"[72, 41]",0.0,1.212563840432449,1.212563840432449
255,0,[],0.0,0.0,0.0
279,0,[],0.0,0.0,0.0
289,0,[],0.0,0.0,0.0
303,0,[],0.0,0.0,0.0
351,0,[],0.0,0.0,0.0
356,0,[],0.0,0.0,0.0
360,0,[],0.0,0.0,0.0
361,4,"[66, 16]",0.0,1.9554960343848964,1.9554960343848964
363,3,"[30, 54]",0.0,0.9464153063587039,0.9464153063587039
364,3,"[48, 39]",0.0,1.2586794460172375,1.2586794460172375
365,2,"[79, 20]",0.0,0.8927067758491488,0.8927067758491488
366,2,"[3, 29]",0.0,1.2325399534996548,1.2325399534996548
367,5,"[19, 57]",0.0,1.8723237409376696,1.8723237409376696
368,5,"[61, 34]",0.0,2.1625101986675035,2.1625101986675035
372,4,"[60, 64]",0.0,1.7070384116257873,1.7070384116257873
374,1,"[52, 7]",0.0,0.812188239095188,0.812188239095188
375,1,"[23, 13]",0.0,0.4696055886306634,0.4696055886306634
396,0,[],0.0,0.0,0.0
418,0,[],0.0,0.0,0.0
427,0,[],0.0,0.0,0.0
515,0,[],0.0,0.0,0.0
525,3,"[44, 18]",0.0,1.2460720158365164,1.2460720158365164
371,1,"[23, 13]",0.4696055886306634,2.320404110826184,1.8507985221955208
370,1,"[52, 7]",0.812188239095188,2.738774226550569,1.9265859874553808
377,2,"[79, 20]",0.8927067758491488,2.858561000423716,1.9658542245745672
523,3,"[6, 30]",0.9464153063587039,3.622968981785438,2.6765536754267343
526,1,"[5, 22]",1.062134114083178,3.540446906259206,2.478312792176028
376,2,"[41, 3]",1.2325399534996548,3.6880252087944583,2.4554852552948034
527,2,"[72, 53]",1.2325399534996548,4.112932364531957,2.8803924110323025
518,3,"[44, 18]",1.2460720158365164,4.128775772581214,2.882703756744698
517,3,"[48, 77]",1.2586794460172375,4.419876034857791,3.1611965888405535
243,0,[],1.5830216048761883,1.5830216048761883,0.0
249,5,"[24, 0]",1.5830216048761883,2.6920846332384905,1.1090630283623022
369,4,"[56, 9]",1.7070384116257873,4.901833016280862,3.1947946046550744
373,4,"[60, 64]",1.7070384116257873,4.356917601436382,2.6498791898105942
246,5,"[12, 19]",1.8723237409376696,3.3089468594311366,1.436623118493467
524,4,"[45, 55]",1.9554960343848964,5.423125491040942,3.4676294566560455
244,5,"[65, 61]",2.1625101986675035,4.110789953533689,1.9482797548661854
245,5,"[24, 0]",2.6920846332384905,4.568960614313564,1.8768759810750737
519,1,"[14, 1]",2.738774226550569,7.428115492016616,4.689341265466047
419,2,"[20, 40]",2.858561000423716,7.295821587915637,4.437260587491921
