序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,0,0.0,,
2,A-1,1,,0,0.0,,
3,AAQS00-0010,2,,2,1.92,1,6
4,FAQJ00-3450,2,,2,3.55,1,
5,FDQJ00-2000,2,,2,1.34,1,
6,ABQJ00-0010,2,,2,3.43,1,
7,AJYY00-0010,2,,2,1.32,,
8,RAND-N13952-2,2,AJYY00-0010,2,1.54,,
9,AJYY00-0030,2,RAND-N13952-2,2,1.23,,
10,AJZY00-0020,2,,2,1.21,,
11,AJZY00-0040,2,AJZY00-0020,2,1.99,,
12,AJYY00-0050,2,,2,1.22,,
13,AJYY00-0070,2,AJYY00-0050,2,1.39,,
14,AJZY00-0060,2,,2,1.49,,
15,AJZY00-0080,2,AJZY00-0060,2,1.03,,
16,AJCP00-0090,2,,2,2.2,,
17,AJCP00-0100,2,,2,0.52,,
18,AJCP00-0120,2,,2,0.25,,
19,AJCP00-0140,2,AJCP00-0120,2,1.43,,
20,AJCP00-0150,2,,2,0.79,,
21,RAND-N1992-14,2,AJCP00-0150,2,1.17,,
22,AJCP00-0160,2,RAND-N1992-14,2,3.44,,
23,AJWB00-0180,2,AJWB00-0190,2,1.05,,
24,AJWB00-0190,2,,2,0.97,,
25,AJQJ00-0200,2,,2,0.76,,
26,AEQJ00-0010,2,,2,8.48,,
27,AGQJ00-0010,2,,2,3.64,,
28,FJQJ00-0370,2,,2,0.98,,
29,A-2,1,A-1,0,0.0,,
30,AFQJ00-0100,2,,3,0.47,,
31,AFZG00-0110,2,,3,0.92,,
32,AFZG00-0120,2,,3,0.57,,
33,AFZG00-0130,2,,3,0.59,,
34,AFZG00-0140,2,,5,0.43,,
35,AFZG00-0150,2,,5,0.59,,
36,AFZG00-0160,2,,1,0.54,,
37,AFZG00-0170,2,,1,0.33,,
38,AKQS00-0020,2,,1,1.16,,6
39,AKZY00-0030,2,,1,1.2,,
40,AKCP00-0040,2,,1,1.26,,
41,AKYY00-0050,2,,1,1.25,,
42,AKCP00-0060,2,,1,1.56,,
43,AMYG00-0010,2,,1,0.51,,
44,AWWB00-0010,2,,2,0.79,,
45,AWWB00-0020,2,,1,0.66,,
46,AWWB00-0030,2,,1,0.46,,
47,AWWB00-0050,2,,1,0.99,,
48,BWQS00-0090,2,,1,1.04,,6
49,AWWB00-1600,2,,1,0.37,,
50,FWQJ00-1960,2,,1,0.67,,
51,AYQQ00-0060,2,,2,6.89,,2
52,AYHS00-0070,2,,1,5.26,,
53,AYZQ00-0090,2,,1,5.42,,
54,AYWC00-1980,2,,3,4.93,,4
55,FYQJ00-1130,2,AYZQ00-0090,2,7.03,,
56,ACZY00-0010,2,,1,1.17,,
57,ACYY00-0020,2,,1,0.92,,
58,ACCP00-0040,2,,1,0.47,,
59,ACCP00-0050,2,,1,0.43,,
60,ACCP00-0060,2,,1,0.48,,
61,ACCP00-0070,2,,1,0.66,,
62,ACCP00-0080,2,,1,0.38,,
63,ACZY00-0090,2,,1,0.53,,
64,AQHS00-0020,2,,1,0.8,,
65,AQHS00-0030,2,,1,1.39,,
66,AQHS00-0050,2,,1,1.58,,
67,AQHS00-0070,2,,1,1.53,,
68,AQHS00-0080,2,,1,1.58,,
69,AQHS00-0090,2,,1,1.39,,
70,AQHS00-0100,2,,1,1.65,,
71,AQHS00-0110,2,,1,1.49,,
72,AQHS00-0130,2,,2,1.66,,
73,AQHS00-0140,2,,2,0.75,,
74,RAND-N51060-13,2,AQHS00-0130,1,1.49,,
75,AQHS00-0150,2,RAND-N51060-13,1,1.08,,
76,AQQS00-0160,2,,1,0.57,,6
77,AQQJ00-0170,2,AQHS00-0130,2,3.67,,2
78,AQHD00-0180,2,,1,1.14,,
79,AQWC00-0190,2,,1,1.28,,4
80,AJZY00-0220,2,,1,2.1,,
81,AJYY00-0230,2,,1,0.35,,
82,AJZY00-0240,2,,1,0.37,,
83,AJYY00-0250,2,,1,2.47,,
84,AJZY00-0260,2,,1,1.76,,
85,AJYYA1-0310,2,,2,1.2,,
86,AJWC00-0560,2,,1,0.39,,4
