序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,0,0.0,,
2,A-1,1,,0,0.0,,
3,AAQS00-0010,2,,2,1.78,1,6
4,FAQJ00-3450,2,,2,2.95,1,
5,AJYY00-0010,2,,2,1.53,,
6,RAND-N77966-10,2,AJYY00-0010,2,1.45,,
7,AJYY00-0030,2,RAND-N77966-10,2,1.79,,
8,AJZY00-0020,2,,2,1.13,,
9,AJZY00-0040,2,AJZY00-0020,2,0.92,,
10,AJYY00-0050,2,,2,0.94,,
11,AJYY00-0070,2,AJYY00-0050,2,1.67,,
12,AJZY00-0080,2,,2,1.2,,
13,AJCP00-0090,2,,2,2.35,,
14,AJCP00-0100,2,,2,0.58,,
15,AJCP00-0110,2,,2,2.47,,
16,AJCP00-0120,2,,2,0.57,,
17,RAND-N90393-6,2,AJCP00-0110,2,1.63,,
18,AJCP00-0140,2,"AJCP00-0120,RAND-N90393-6",2,0.82,,
19,AJCP00-0160,2,,2,2.51,,
20,RAND-N21692-4,2,AJWB00-0190,1,1.04,,
21,AJWB00-0180,2,RAND-N21692-4,2,1.24,,
22,AJWB00-0190,2,,2,1.35,,
23,AJQJ00-0200,2,,2,1.53,,
24,AEQJ00-0010,2,,2,9.46,,
25,AEQJ00-0080,2,,2,26.48,,
26,FJQJ00-0370,2,,2,1.13,,
27,A-2,1,A-1,0,0.0,,
28,AFQJ00-0100,2,,3,0.66,,
29,AFZG00-0110,2,,3,0.78,,
30,AFZG00-0130,2,,3,0.52,,
31,AFZG00-0140,2,,5,0.41,,
32,AFZG00-0150,2,,5,0.57,,
33,AKQS00-0020,2,,1,0.72,,6
34,AKYY00-0050,2,,1,1.57,,
35,AKCP00-0060,2,,1,1.36,,
36,AKCP00-0070,2,,1,1.21,,
37,AMYG00-0010,2,,1,0.63,,
38,AWWB00-0020,2,,1,1.02,,
39,AWWC00-0040,2,,1,0.65,,4
40,AWWB00-0050,2,,1,0.82,,
41,AWWB00-1600,2,,1,0.53,,
42,FWQJ00-1960,2,,1,0.9,,
43,AYWB00-0050,2,,1,3.93,,
44,AYHS00-0070,2,,1,4.53,,
45,FYQJ00-1130,2,,2,6.21,,
46,ACYY00-0020,2,,1,0.6,,
47,ACCP00-0030,2,,1,0.73,,
48,ACCP00-0050,2,,1,0.61,,
49,ACZY00-0090,2,,1,0.95,,
50,AQHS00-0020,2,,1,1.24,,
51,AQHS00-0030,2,,1,1.35,,
52,AQHS00-0040,2,,1,1.59,,
53,AQHS00-0060,2,,1,0.83,,
54,AQHS00-0070,2,,1,1.54,,
55,AQHS00-0090,2,,1,1.79,,
56,AQHS00-0110,2,,1,2.01,,
57,AQHS00-0120,2,,1,1.52,,
58,AQHS00-0140,2,AQHS00-0120,2,1.11,,
59,AQHS00-0150,2,,1,0.93,,
60,AQQS00-0160,2,,1,1.14,,6
61,AQQJ00-0170,2,,2,3.07,,2
62,AQWC00-0190,2,,1,1.24,,4
63,AJZY00-0220,2,,1,1.28,,
64,AJZY00-0240,2,,1,0.45,,
65,AJYY00-0250,2,,1,2.37,,
66,AJZY00-0260,2,,1,1.88,,
67,AJZY00-0280,2,,1,0.4,,
68,AJQX00-0290,2,,1,0.86,,4
69,AJHS00-0300,2,,1,0.4,,
70,AJYYA1-0310,2,,2,1.21,,
71,AJWC00-0560,2,,1,0.51,,4
72,AJWC00-0580,2,,5,1.62,,4
73,AEQS00-0030,2,,1,0.98,,6
74,AEQS00-0060,2,,1,0.56,,6
75,AEQS00-0070,2,,1,0.64,,6
76,AEZY00-0430,2,,1,1.93,,
77,DXHS00-0010,2,,1,2.24,,
78,DXHS00-0030,2,,1,1.06,,
79,AGHXB2-0080,2,,1,2.21,,4
80,AGHXB4-0100,2,,1,2.25,,4
81,AGHXB5-0110,2,,1,2.18,,4
82,AGWC00-0130,2,,1,1.96,,4
83,EGZY00-0140,2,,1,2.16,,
84,ENWCB1-0390,2,,2,2.13,,4
85,ENHSB1-0430,2,,1,3.82,,
86,ENHSB1-0310,2,,1,1.63,,
87,ENHSB1-0330,2,,1,1.83,,
