scenario_id,level,reschedule_start_time,delayed_task_count,frozen_task_count,movable_task_count,eligible_delay_task_count,TaskID,release_time
low_000,low,95.16174340506521,16,370,345,332,40,129.86999702859612
low_000,low,95.16174340506521,16,370,345,332,60,136.87807795855633
low_000,low,95.16174340506521,16,370,345,332,81,148.61858259368117
low_000,low,95.16174340506521,16,370,345,332,145,118.4545545174043
low_000,low,95.16174340506521,16,370,345,332,149,129.07733293650193
low_000,low,95.16174340506521,16,370,345,332,161,139.78182626324835
low_000,low,95.16174340506521,16,370,345,332,190,152.88651784669878
low_000,low,95.16174340506521,16,370,345,332,202,193.51896416873345
low_000,low,95.16174340506521,16,370,345,332,218,180.411503630074
low_000,low,95.16174340506521,16,370,345,332,281,268.99604731940894
low_000,low,95.16174340506521,16,370,345,332,297,360.91174621546776
low_000,low,95.16174340506521,16,370,345,332,298,363.1284704652823
low_000,low,95.16174340506521,16,370,345,332,304,367.5619189649114
low_000,low,95.16174340506521,16,370,345,332,676,240.0157589193381
low_000,low,95.16174340506521,16,370,345,332,677,241.07280138516768
low_000,low,95.16174340506521,16,370,345,332,685,248.9460068601532
low_001,low,124.57577514900592,11,440,275,263,50,142.7054482372188
low_001,low,124.57577514900592,11,440,275,263,80,148.25840062443905
low_001,low,124.57577514900592,11,440,275,263,150,143.14568591576457
low_001,low,124.57577514900592,11,440,275,263,151,143.2518831960419
low_001,low,124.57577514900592,11,440,275,263,155,145.46528818218852
low_001,low,124.57577514900592,11,440,275,263,184,201.34789575109488
low_001,low,124.57577514900592,11,440,275,263,198,173.56926553264023
low_001,low,124.57577514900592,11,440,275,263,200,198.5995854430365
low_001,low,124.57577514900592,11,440,275,263,253,340.1982548189852
low_001,low,124.57577514900592,11,440,275,263,667,221.655673055734
low_001,low,124.57577514900592,11,440,275,263,681,253.139038976742
low_002,low,149.1414490263224,10,509,206,194,168,199.5220951907823
low_002,low,149.1414490263224,10,509,206,194,191,157.51700168419399
low_002,low,149.1414490263224,10,509,206,194,222,163.02562211343468
low_002,low,149.1414490263224,10,509,206,194,231,273.3326769700288
low_002,low,149.1414490263224,10,509,206,194,268,334.3234146357009
low_002,low,149.1414490263224,10,509,206,194,307,397.02018245980105
low_002,low,149.1414490263224,10,509,206,194,660,210.79401121221892
low_002,low,149.1414490263224,10,509,206,194,684,239.10285869645875
low_002,low,149.1414490263224,10,509,206,194,712,401.8219218859872
low_002,low,149.1414490263224,10,509,206,194,714,400.50940239285416
low_003,low,115.52260938050804,17,407,308,296,47,138.23405488859882
low_003,low,115.52260938050804,17,407,308,296,79,148.12147996613203
low_003,low,115.52260938050804,17,407,308,296,141,123.10628248418661
low_003,low,115.52260938050804,17,407,308,296,149,129.07733293650193
low_003,low,115.52260938050804,17,407,308,296,200,198.5995854430365
low_003,low,115.52260938050804,17,407,308,296,215,169.1746225466755
low_003,low,115.52260938050804,17,407,308,296,223,164.37493253136063
low_003,low,115.52260938050804,17,407,308,296,228,267.261395459161
low_003,low,115.52260938050804,17,407,308,296,234,321.9381180022048
low_003,low,115.52260938050804,17,407,308,296,249,287.49900057197453
low_003,low,115.52260938050804,17,407,308,296,274,345.24514720980704
low_003,low,115.52260938050804,17,407,308,296,305,382.5007126724967
low_003,low,115.52260938050804,17,407,308,296,310,422.6431142374188
low_003,low,115.52260938050804,17,407,308,296,314,418.7952386420786
low_003,low,115.52260938050804,17,407,308,296,555,124.72316175810252
low_003,low,115.52260938050804,17,407,308,296,610,149.82421283781142
low_003,low,115.52260938050804,17,407,308,296,660,210.79401121221892
low_004,low,130.3548907755702,10,453,262,250,62,142.0317869682157
low_004,low,130.3548907755702,10,453,262,250,187,206.66193613934956
low_004,low,130.3548907755702,10,453,262,250,235,322.7124935200049
low_004,low,130.3548907755702,10,453,262,250,247,314.48964350619696
low_004,low,130.3548907755702,10,453,262,250,563,180.68672424517015
low_004,low,130.3548907755702,10,453,262,250,612,150.05541675899664
low_004,low,130.3548907755702,10,453,262,250,663,214.5022076914835
low_004,low,130.3548907755702,10,453,262,250,667,221.655673055734
low_004,low,130.3548907755702,10,453,262,250,679,247.0714749962236
low_004,low,130.3548907755702,10,453,262,250,685,248.9460068601532
low_005,low,126.06067153497372,12,442,273,261,75,147.0497167754258
low_005,low,126.06067153497372,12,442,273,261,155,145.46528818218852
low_005,low,126.06067153497372,12,442,273,261,160,139.32097620883172
low_005,low,126.06067153497372,12,442,273,261,167,161.79196688075342
low_005,low,126.06067153497372,12,442,273,261,189,171.00564403768487
low_005,low,126.06067153497372,12,442,273,261,199,174.2438523735634
low_005,low,126.06067153497372,12,442,273,261,210,214.89232215508807
low_005,low,126.06067153497372,12,442,273,261,219,182.72460733496771
low_005,low,126.06067153497372,12,442,273,261,268,334.3234146357009
low_005,low,126.06067153497372,12,442,273,261,286,282.87326220139244
low_005,low,126.06067153497372,12,442,273,261,562,164.0125683573013
low_005,low,126.06067153497372,12,442,273,261,693,243.4751705736195
